cell_index,tick_idx,terrain_arr,is_water_arr,vegetation_arr,base_vegetation_arr,temp_arr,temp_365d_arr,moisture_arr,base_moisture_arr,water_balance_30d_arr,soil_moisture_arr,cell_lat_norm_arr,elevation_arr,vegetation_vitality_arr
8978,730,6,0,9,9,0.4849,0.4510,0.4372,0.3966,0.0009,0.0079,0.5960,0.8845,1.0000
8979,730,6,0,9,9,0.5712,0.5240,0.3515,0.3331,-0.0005,-0.0024,0.5960,0.8356,1.0000
8980,730,6,0,9,9,0.5612,0.5242,0.3908,0.3102,0.0017,0.0262,0.5960,0.8354,1.0000
8981,730,6,0,10,10,0.5107,0.4793,0.3939,0.3102,0.0020,0.0253,0.5960,0.8650,1.0000
8982,730,6,0,10,10,0.4993,0.4672,0.3652,0.3102,0.0011,0.0129,0.5960,0.8732,1.0000
8983,730,6,0,10,10,0.4949,0.4573,0.3281,0.3102,-0.0004,-0.0016,0.5960,0.8800,1.0000
8984,730,6,0,10,10,0.4940,0.4760,0.4270,0.3102,0.0043,0.0381,0.5960,0.8671,0.9795
8985,730,6,0,10,10,0.5177,0.4883,0.3832,0.3102,0.0016,0.0195,0.5960,0.8589,1.0000
8986,730,6,0,10,10,0.5117,0.4714,0.4014,0.3102,0.0042,0.0263,0.5960,0.8702,0.9944
8987,730,6,0,9,9,0.4997,0.4668,0.3580,0.3102,0.0011,0.0093,0.5960,0.8733,1.0000
8988,730,6,0,9,9,0.5018,0.4658,0.4429,0.3102,0.0165,0.0600,0.5960,0.8741,1.0000
8989,730,6,0,9,9,0.4942,0.4477,0.3832,0.3102,0.0005,0.0212,0.5960,0.8867,1.0000
8990,730,6,0,7,7,0.4764,0.4397,0.6199,0.5487,0.0005,0.0216,0.5960,0.8924,1.0000
8991,730,6,0,7,7,0.5674,0.5337,0.8871,0.8316,0.0005,0.0103,0.5960,0.8291,0.7116
8992,730,4,0,12,12,0.7984,0.7774,1.0000,0.8952,0.0188,0.0769,0.5960,0.6234,0.6406
8993,730,4,0,12,12,0.8232,0.8022,1.0000,0.9403,0.0324,0.1249,0.5960,0.5827,0.5903
8994,730,18,1,0,0,0.9799,0.8905,0.9758,0.9758,0.0000,-0.0399,0.5960,0.4399,0.0000
8995,730,18,1,0,0,1.0000,0.9058,1.0000,1.0000,0.0000,-0.0022,0.5960,0.3900,0.0000
8996,730,18,1,0,0,1.0000,0.9078,0.9953,0.9953,0.0000,-0.0008,0.5960,0.3707,0.0000
8997,730,18,1,0,0,1.0000,0.9078,0.9739,0.9739,0.0000,-0.0001,0.5960,0.3707,0.0000
8998,730,18,1,0,0,1.0000,0.9058,0.7959,0.7959,0.0000,-0.0020,0.5960,0.3900,0.0000
8999,730,18,1,0,0,0.9824,0.8937,0.5098,0.5098,0.0000,-0.0017,0.5960,0.4347,0.0000
9000,730,12,0,15,15,0.8540,0.8186,0.6450,0.4321,0.0057,0.0717,0.6061,0.5365,0.7662
9001,730,4,0,15,15,0.8337,0.7991,0.6221,0.4321,0.0448,0.2028,0.6061,0.5689,0.7850
9002,730,3,0,9,9,0.6996,0.6644,0.6040,0.3633,0.0120,0.0929,0.6061,0.7321,0.8690
9003,730,3,0,9,9,0.7732,0.7481,0.4651,0.3633,0.0089,0.0540,0.6061,0.6514,0.8114
9004,730,3,0,9,9,0.7672,0.7612,0.6458,0.3633,0.0415,0.1484,0.6061,0.6308,0.8447
9005,730,3,0,13,13,0.8147,0.7841,0.5137,0.3722,0.0140,0.0639,0.6061,0.5936,0.7501
9006,730,12,0,15,15,0.8402,0.8048,0.6431,0.3647,0.0287,0.1206,0.6061,0.5605,0.8729
9007,730,29,0,25,25,0.8726,0.8358,0.8063,0.3168,0.0443,0.1910,0.6061,0.5106,0.7021
9008,730,12,0,15,15,0.8603,0.8223,0.4864,0.2691,0.0234,0.1008,0.6061,0.5327,0.8477
9009,730,29,0,25,25,0.8663,0.8324,0.4972,0.3067,0.0242,0.0990,0.6061,0.5163,0.8460
9010,730,29,0,14,14,0.8754,0.8426,0.7920,0.3269,0.0473,0.2009,0.6061,0.4995,0.7254
9011,730,29,0,14,14,0.8758,0.8484,0.8520,0.3641,0.0549,0.2200,0.6061,0.4899,0.5614
9012,730,29,0,14,14,0.9072,0.8857,0.7771,0.3751,0.0414,0.1758,0.6061,0.4291,0.6492
9013,730,29,0,14,14,0.9021,0.8868,0.7799,0.3751,0.0415,0.1767,0.6061,0.4267,0.6356
9014,730,29,0,14,14,0.8988,0.8881,0.8236,0.4383,0.0405,0.1677,0.6061,0.4240,0.5735
9015,730,18,1,0,0,0.9499,0.8890,0.4321,0.4321,0.0000,-0.0001,0.6061,0.4235,0.0000
9016,730,12,0,13,13,0.8789,0.8735,0.5854,0.4321,0.0148,0.0568,0.6061,0.4475,0.9103
9017,730,12,0,15,15,0.8658,0.8463,0.4754,0.4321,-0.0002,0.0128,0.6061,0.4924,0.8430
9018,730,12,0,13,13,0.8721,0.8435,0.4246,0.3722,0.0002,0.0139,0.6061,0.4973,0.9825
9019,730,12,0,13,13,0.8505,0.8190,0.4190,0.3722,-0.0000,0.0115,0.6061,0.5371,0.9960
9020,730,12,0,13,13,0.8601,0.8272,0.4474,0.3416,0.0110,0.0489,0.6061,0.5242,0.9924
9021,730,14,0,13,13,0.8849,0.8487,0.4581,0.2986,0.0161,0.0664,0.6061,0.4897,0.7368
9022,730,29,0,13,13,0.8975,0.8599,0.7742,0.3253,0.0541,0.2024,0.6061,0.4717,0.4528
9023,730,29,0,13,13,0.9234,0.8852,0.7000,0.2428,0.0567,0.2242,0.6061,0.4310,0.4935
9024,730,29,0,13,13,0.9018,0.8608,0.6799,0.1649,0.0615,0.2352,0.6061,0.4707,0.7169
9025,730,7,0,16,16,0.8805,0.8398,0.3848,0.1764,0.0297,0.1145,0.6061,0.5049,0.8394
9026,730,12,0,13,13,0.8878,0.8428,0.5667,0.2769,0.0330,0.1319,0.6061,0.5001,0.9528
9027,730,29,0,13,13,0.9173,0.8678,0.5506,0.2122,0.0132,0.0671,0.6061,0.4597,0.8255
9028,730,14,0,13,13,0.8934,0.8444,0.4445,0.1682,0.0302,0.1148,0.6061,0.4976,0.7428
9029,730,7,0,16,16,0.8724,0.8224,0.2214,0.1113,0.0128,0.0561,0.6061,0.5333,0.9702
9030,730,7,0,16,16,0.8591,0.8118,0.2328,0.1170,0.0142,0.0596,0.6061,0.5505,0.9767
9031,730,14,0,10,10,0.8593,0.8123,0.2574,0.1949,0.0079,0.0398,0.6061,0.5497,0.8202
9032,730,12,0,13,13,0.8729,0.8248,0.5494,0.2503,0.0340,0.1337,0.6061,0.5293,0.9598
9033,730,29,0,13,13,0.8848,0.8384,0.5863,0.2052,0.0295,0.1191,0.6061,0.5073,0.8525
9034,730,12,0,13,13,0.8650,0.8138,0.3827,0.2296,0.0098,0.0587,0.6061,0.5472,0.9966
9035,730,12,0,13,13,0.8619,0.8159,0.5391,0.2799,0.0318,0.1221,0.6061,0.5438,0.9769
9036,730,29,0,13,13,0.8824,0.8376,0.5924,0.2400,0.0284,0.1089,0.6061,0.5087,0.8328
9037,730,14,0,13,13,0.8590,0.8128,0.3640,0.1937,0.0162,0.0715,0.6061,0.5489,0.7500
9038,730,7,0,10,10,0.8488,0.8063,0.2396,0.1415,0.0183,0.0654,0.6061,0.5593,0.5550
9039,730,14,0,10,10,0.8504,0.8059,0.3771,0.2280,0.0176,0.0685,0.6061,0.5599,0.8495
9040,730,12,0,13,13,0.8546,0.8124,0.5944,0.3064,0.0408,0.1592,0.6061,0.5494,0.9454
9041,730,29,0,13,13,0.8766,0.8349,0.6403,0.2451,0.0483,0.1715,0.6061,0.5129,0.7301
9042,730,14,0,10,15,0.8542,0.8075,0.4420,0.2008,0.0318,0.1222,0.6061,0.5575,0.7822
9043,730,3,0,9,15,0.8773,0.8023,0.3669,0.1924,0.0126,0.0609,0.6061,0.5658,0.7561
9044,730,3,0,9,15,0.8726,0.7978,0.3594,0.1889,0.0119,0.0550,0.6061,0.5731,0.7586
9045,730,3,0,9,15,0.8436,0.7929,0.3603,0.1863,0.0116,0.0572,0.6061,0.5811,0.7710
9046,730,3,0,9,15,0.8682,0.7912,0.3123,0.1841,0.0118,0.0609,0.6061,0.5839,0.7309
9047,730,3,0,9,15,0.8611,0.7846,0.3013,0.1818,0.0092,0.0457,0.6061,0.5945,0.7345
9048,730,3,0,13,13,0.8241,0.7443,0.3066,0.1788,0.0093,0.0560,0.6061,0.6581,0.7494
9049,730,3,0,9,9,0.7357,0.6763,0.2919,0.1771,0.0060,0.0343,0.6061,0.7236,0.8639
9050,730,3,0,9,9,0.6464,0.5621,0.3687,0.1749,0.0147,0.0652,0.6061,0.8035,1.0000
9051,730,6,0,9,9,0.5775,0.4913,0.3046,0.1723,0.0010,0.0013,0.6061,0.8496,0.9683
9052,730,6,0,10,10,0.5074,0.4437,0.1251,0.1084,-0.0004,-0.0019,0.6061,0.8817,0.8998
9053,730,6,0,10,10,0.4943,0.4323,0.1159,0.0976,-0.0004,-0.0022,0.6061,0.8896,0.8788
9054,730,6,0,10,10,0.4702,0.4086,0.1151,0.0979,-0.0004,-0.0021,0.6061,0.9069,0.8638
9055,730,6,0,10,10,0.4691,0.4090,0.1189,0.1013,-0.0004,-0.0013,0.6061,0.9066,0.8735
9056,730,6,0,10,10,0.4627,0.4046,0.1320,0.1081,-0.0003,0.0003,0.6061,0.9100,0.8895
9057,730,6,0,10,10,0.4618,0.4060,0.1206,0.1033,-0.0004,-0.0020,0.6061,0.9089,0.8693
9058,730,6,0,10,10,0.4653,0.4108,0.1247,0.1077,-0.0004,-0.0019,0.6061,0.9052,0.8802
9059,730,6,0,10,10,0.4690,0.4148,0.1063,0.0902,-0.0004,-0.0022,0.6061,0.9023,0.8509
9060,730,6,0,10,10,0.4714,0.4159,0.0873,0.0702,-0.0004,-0.0019,0.6061,0.9015,0.8216
9061,730,6,0,10,10,0.4663,0.4089,0.0856,0.0697,-0.0004,-0.0022,0.6061,0.9067,0.8155
9062,730,6,0,10,10,0.4552,0.4003,0.0958,0.0789,0.0083,0.0224,0.6061,0.9133,0.8285
9063,730,6,0,10,10,0.4669,0.4093,0.1221,0.0751,-0.0001,0.0102,0.6061,0.9064,0.8922
9064,730,6,0,10,10,0.4743,0.4170,0.1081,0.0727,-0.0002,0.0075,0.6061,0.9007,0.9013
9065,730,6,0,10,10,0.4836,0.4255,0.1350,0.0995,-0.0002,0.0072,0.6061,0.8945,0.9353
9066,730,6,0,10,10,0.5493,0.4631,0.1166,0.0926,-0.0004,0.0016,0.6061,0.8683,0.8961
9067,730,6,0,10,10,0.5442,0.4822,0.1125,0.0910,-0.0004,0.0007,0.6061,0.8556,0.9079
9068,730,25,0,16,16,0.5703,0.5116,0.1016,0.0850,-0.0005,-0.0021,0.6061,0.8363,0.9518
9069,730,6,0,10,10,0.5572,0.4953,0.1184,0.1041,-0.0005,-0.0022,0.6061,0.8469,0.8007
9070,730,25,0,16,16,0.6211,0.5604,0.1241,0.0935,0.0067,0.0233,0.6061,0.8045,1.0000
9071,730,25,0,16,16,0.6552,0.5755,0.3261,0.1187,0.0131,0.0764,0.6061,0.7946,0.8733
9072,730,3,0,9,9,0.6506,0.5989,0.4816,0.2821,0.0123,0.0747,0.6061,0.7791,0.9768
9073,730,3,0,10,10,0.7946,0.7497,0.4090,0.3280,0.0108,0.0532,0.6061,0.6503,0.7880
9074,730,3,0,10,10,0.8324,0.7897,0.4815,0.2997,0.0218,0.0863,0.6061,0.5859,0.7422
9075,730,14,0,13,13,0.8641,0.8204,0.4667,0.2887,0.0193,0.0848,0.6061,0.5361,0.7434
9076,730,14,0,10,10,0.8879,0.8453,0.4192,0.2835,0.0156,0.0697,0.6061,0.4958,0.7768
9077,730,12,0,13,13,0.9007,0.8590,0.6396,0.2718,0.0374,0.1507,0.6061,0.4734,0.8202
9078,730,29,0,13,13,0.9114,0.8700,0.5665,0.2122,0.0158,0.0834,0.6061,0.4556,0.7773
9079,730,14,0,13,13,0.8850,0.8464,0.4287,0.2036,0.0249,0.1040,0.6061,0.4939,0.7437
9080,730,14,0,10,10,0.8644,0.8270,0.4580,0.2304,0.0236,0.0993,0.6061,0.5251,0.7963
9081,730,12,0,13,13,0.8614,0.8228,0.5669,0.3935,0.0196,0.0810,0.6061,0.5318,0.9655
9082,730,12,0,13,13,0.8827,0.8453,0.5416,0.3705,0.0192,0.0796,0.6061,0.4952,0.9641
9083,730,14,0,10,10,0.8937,0.8586,0.3708,0.3001,0.0072,0.0398,0.6061,0.4733,0.7343
9084,730,12,0,15,15,0.8672,0.8288,0.5902,0.4840,0.0047,0.0352,0.6061,0.5216,0.8456
9085,730,11,0,14,14,0.8759,0.8410,0.8041,0.6902,0.0027,0.0412,0.6061,0.5015,0.8719
9086,730,11,0,14,14,0.8930,0.8699,0.8010,0.6657,0.0029,0.0468,0.6061,0.4541,0.8128
9087,730,11,0,14,14,0.8709,0.8619,0.8538,0.7391,0.0016,0.0352,0.6061,0.4671,0.7054
9088,730,10,0,14,14,0.7726,0.8835,0.7865,0.6603,0.0141,0.0703,0.6061,0.4314,0.5744
9089,730,10,0,14,14,0.7554,0.8667,0.8830,0.7764,0.0111,0.0559,0.6061,0.4587,0.4593
9090,730,10,0,20,20,0.7562,0.8726,0.9803,0.8904,0.0100,0.0503,0.6061,0.4491,0.6420
9091,730,19,1,23,23,0.8831,0.8941,0.9495,0.9495,0.0000,-0.0048,0.6061,0.3900,0.0000
9092,730,19,1,23,23,0.8831,0.8941,1.0000,1.0000,0.0000,-0.0052,0.6061,0.3900,0.0000
9093,730,19,1,23,23,0.8831,0.8941,1.0000,1.0000,0.0000,-0.0059,0.6061,0.3900,0.0000
9094,730,1,1,0,0,0.8850,0.8960,1.0000,1.0000,0.0000,-0.0137,0.6061,0.3707,0.0000
9095,730,0,1,0,0,0.8900,0.9010,1.0000,1.0000,0.0000,-0.0095,0.6061,0.3210,0.0000
9096,730,0,1,0,0,0.8968,0.9078,1.0000,1.0000,0.0000,-0.0040,0.6061,0.2530,0.0000
9097,730,0,1,0,0,0.9042,0.9152,1.0000,1.0000,0.0000,-0.0042,0.6061,0.1790,0.0000
9098,730,0,1,0,0,0.8968,0.9078,1.0000,1.0000,0.0000,-0.0390,0.6061,0.2530,0.0000
9099,730,0,1,0,0,0.8873,0.9010,0.9986,0.9986,0.0000,-0.0428,0.6061,0.3210,0.0000
9100,730,1,1,0,0,0.8816,0.8960,0.9889,0.9889,0.0000,-0.0485,0.6061,0.3707,0.0000
9101,730,19,1,23,23,0.8948,0.8941,0.8946,0.8946,0.0000,-0.0366,0.6061,0.3900,0.0000
9102,730,12,0,13,13,0.8198,0.8873,0.5870,0.6313,0.0119,0.1029,0.6061,0.4253,0.7620
9103,730,12,0,13,13,0.7912,0.8746,0.4803,0.5050,0.0238,0.1328,0.6061,0.4459,0.8760
9104,730,14,0,10,10,0.8633,0.8484,0.4324,0.4321,0.0106,0.0941,0.6061,0.4889,0.6438
9105,730,14,0,10,10,0.8356,0.8046,0.3661,0.3633,0.0080,0.0822,0.6061,0.5604,0.8169
9106,730,14,0,10,10,0.7926,0.7636,0.3344,0.3001,0.0320,0.1238,0.6061,0.6272,0.8996
9107,730,3,0,9,9,0.6751,0.6405,0.5963,0.2418,0.0342,0.1295,0.6061,0.7501,0.9755
9108,730,6,0,10,10,0.5670,0.5190,0.2648,0.2418,-0.0004,0.0009,0.6061,0.8312,0.9507
9109,730,6,0,9,9,0.5161,0.4632,0.3283,0.3001,-0.0004,0.0032,0.6061,0.8680,1.0000
9110,730,6,0,9,9,0.5386,0.4839,0.3723,0.3467,-0.0004,0.0013,0.6061,0.8543,1.0000
9111,730,3,0,9,9,0.6230,0.5731,0.5205,0.3633,0.0154,0.0599,0.6061,0.7962,0.9987
9112,730,3,0,9,9,0.6395,0.5882,0.4886,0.3649,0.0172,0.0565,0.6061,0.7863,0.9993
9113,730,3,0,9,9,0.7205,0.6441,0.4905,0.3633,0.0085,0.0435,0.6061,0.7478,0.9594
9114,730,3,0,9,9,0.7223,0.6711,0.5428,0.3722,0.0114,0.0504,0.6061,0.7275,0.9488
9115,730,4,0,7,7,0.7224,0.6459,0.5186,0.3864,0.0092,0.0501,0.6061,0.7465,0.9056
9116,730,4,0,12,12,0.7266,0.6736,0.6294,0.3864,0.0205,0.0881,0.6061,0.7257,1.0000
9117,730,4,0,7,7,0.7301,0.6532,0.4589,0.3348,0.0103,0.0478,0.6061,0.7412,0.7765
9118,730,3,0,9,9,0.6206,0.5739,0.4716,0.2876,0.0233,0.0807,0.6061,0.7958,1.0000
9119,730,3,0,9,9,0.6301,0.5836,0.5669,0.2627,0.0218,0.0754,0.6061,0.7894,0.9829
9120,730,3,0,9,9,0.5940,0.5382,0.3162,0.2016,0.0004,0.0038,0.6061,0.8190,0.9863
9121,730,6,0,10,10,0.5545,0.4657,0.1153,0.0987,-0.0004,-0.0005,0.6061,0.8665,0.9234
9122,730,6,0,10,10,0.4820,0.4216,0.0946,0.0760,-0.0004,-0.0009,0.6061,0.8973,0.8594
9123,730,6,0,10,10,0.4645,0.4065,0.0972,0.0805,-0.0004,-0.0021,0.6061,0.9084,0.8305
9124,730,6,0,10,10,0.4671,0.4138,0.0922,0.0765,-0.0004,-0.0022,0.6061,0.9029,0.8255
9125,730,6,0,10,10,0.4733,0.4173,0.0999,0.0876,-0.0004,-0.0022,0.6061,0.9003,0.8448
9126,730,6,0,10,10,0.4710,0.4126,0.1141,0.0987,-0.0004,-0.0022,0.6061,0.9037,0.8602
9127,730,6,0,10,10,0.4630,0.4058,0.1625,0.1460,-0.0004,-0.0015,0.6061,0.9087,0.9286
9128,730,6,0,10,10,0.4677,0.4148,0.3167,0.3041,-0.0004,-0.0020,0.6061,0.9019,1.0000
9129,730,6,0,9,9,0.5239,0.4708,0.5471,0.5017,0.0005,0.0123,0.6061,0.8627,1.0000
9130,730,3,0,9,9,0.6912,0.6471,0.4421,0.3299,0.0049,0.0394,0.6061,0.7450,0.9740
9131,730,3,0,9,9,0.6747,0.6390,0.5764,0.3633,0.0202,0.0754,0.6061,0.7508,0.9695
9132,730,3,0,9,9,0.6078,0.5806,0.4340,0.3633,0.0096,0.0294,0.6061,0.7908,0.9967
9133,730,3,0,9,9,0.5684,0.5327,0.4408,0.3633,0.0039,0.0231,0.6061,0.8220,1.0000
9134,730,3,0,9,9,0.5749,0.5368,0.4526,0.3757,0.0042,0.0146,0.6061,0.8193,1.0000
9135,730,3,0,9,9,0.6333,0.5996,0.4703,0.3633,0.0056,0.0353,0.6061,0.7779,0.9958
9136,730,3,0,9,9,0.6400,0.6063,0.5273,0.3633,0.0102,0.0574,0.6061,0.7734,0.9681
9137,730,3,0,9,9,0.6048,0.5796,0.4601,0.3633,0.0137,0.0436,0.6061,0.7912,1.0000
9138,730,3,0,9,9,0.5749,0.5424,0.4306,0.3633,0.0031,0.0189,0.6061,0.8157,1.0000
9139,730,6,0,9,9,0.5577,0.5246,0.5115,0.3633,0.0077,0.0378,0.6061,0.8272,0.9539
9140,730,6,0,9,9,0.5576,0.5196,0.3948,0.3633,-0.0004,0.0015,0.6061,0.8305,0.9551
9141,730,6,0,7,7,0.5491,0.5107,0.7438,0.7236,-0.0008,-0.0022,0.6061,0.8363,0.9119
9142,730,4,0,12,12,0.7931,0.7639,0.9541,0.9085,0.0103,0.0378,0.6061,0.6259,0.6924
9143,730,11,0,14,14,0.8685,0.8424,1.0000,0.9353,0.0033,0.0375,0.6061,0.4979,0.4699
9144,730,10,0,20,20,0.9284,0.8781,0.9995,0.9732,0.0006,0.0214,0.6061,0.4401,0.6200
9145,730,18,1,0,0,0.9991,0.8941,1.0000,1.0000,0.0000,-0.0036,0.6061,0.3900,0.0000
9146,730,18,1,0,0,1.0000,0.8960,0.9974,0.9974,0.0000,-0.0014,0.6061,0.3707,0.0000
9147,730,18,1,0,0,1.0000,0.8960,0.9795,0.9795,0.0000,-0.0000,0.6061,0.3707,0.0000
9148,730,18,1,0,0,1.0000,0.8941,0.8705,0.8705,0.0000,-0.0028,0.6061,0.3900,0.0000
9149,730,18,1,0,0,0.9867,0.8832,0.5073,0.5073,0.0000,-0.0065,0.6061,0.4328,0.0000
9150,730,12,0,13,13,0.8935,0.8502,0.4917,0.5049,0.0101,0.0968,0.6162,0.4640,0.9481
9151,730,4,0,13,13,0.8166,0.7757,0.4988,0.4273,0.0074,0.0403,0.6162,0.5855,0.6662
9152,730,3,0,9,9,0.8009,0.7200,0.4390,0.3561,0.0026,0.0300,0.6162,0.6706,0.8990
9153,730,3,0,9,9,0.7516,0.6802,0.3518,0.2905,0.0012,0.0214,0.6162,0.7091,0.9094
9154,730,3,0,9,9,0.7773,0.7086,0.4959,0.3374,0.0092,0.0582,0.6162,0.6832,0.8987
9155,730,4,0,12,12,0.7869,0.7465,0.5002,0.3540,0.0246,0.1015,0.6162,0.6338,0.8938
9156,730,29,0,25,25,0.8324,0.7872,0.6698,0.3048,0.0390,0.1683,0.6162,0.5684,0.9236
9157,730,3,0,9,15,0.8256,0.7762,0.4339,0.2314,0.0255,0.0990,0.6162,0.5865,0.8199
9158,730,14,0,10,10,0.8118,0.7649,0.2695,0.1821,0.0090,0.0515,0.6162,0.6047,0.8909
9159,730,3,0,10,10,0.8185,0.7764,0.3703,0.2386,0.0134,0.0649,0.6162,0.5858,0.7810
9160,730,3,0,9,9,0.8197,0.7847,0.4798,0.3317,0.0163,0.0695,0.6162,0.5720,0.7982
9161,730,29,0,14,14,0.8284,0.8151,0.8984,0.3913,0.0649,0.2430,0.6162,0.5228,0.8004
9162,730,29,0,14,14,0.8627,0.8309,0.8255,0.4089,0.0436,0.1769,0.6162,0.4967,0.5784
9163,730,29,0,14,14,0.8618,0.8360,0.7914,0.4089,0.0387,0.1654,0.6162,0.4878,0.7096
9164,730,29,0,25,25,0.8737,0.8444,0.7349,0.4889,0.0207,0.0947,0.6162,0.4734,0.5541
9165,730,18,1,0,0,0.9566,0.8768,0.5049,0.5049,0.0000,-0.0011,0.6162,0.4225,0.0000
9166,730,12,0,13,13,0.8807,0.8614,0.5616,0.5049,-0.0005,0.0096,0.6162,0.4459,0.8127
9167,730,29,0,25,25,0.8737,0.8455,0.6391,0.4658,0.0184,0.0716,0.6162,0.4725,0.7501
9168,730,29,0,14,14,0.8644,0.8330,0.8794,0.4658,0.0448,0.1794,0.6162,0.4926,0.5374
9169,730,29,0,14,14,0.8627,0.8289,0.8746,0.4089,0.0557,0.2077,0.6162,0.4999,0.6487
9170,730,29,0,14,14,0.8792,0.8409,0.8593,0.3564,0.0588,0.2231,0.6162,0.4810,0.7111
9171,730,29,0,14,14,0.8916,0.8490,0.8977,0.3048,0.0736,0.2731,0.6162,0.4682,0.4332
9172,730,29,0,13,13,0.9166,0.8741,0.7039,0.2483,0.0634,0.2427,0.6162,0.4279,0.4968
9173,730,29,0,13,13,0.8861,0.8361,0.6607,0.1954,0.0570,0.2168,0.6162,0.4896,0.6841
9174,730,24,0,0,0,0.9155,0.8364,0.2301,0.0795,0.0142,0.0584,0.6162,0.4894,0.0000
9175,730,7,0,10,10,0.8673,0.8123,0.2841,0.1707,0.0125,0.0535,0.6162,0.5285,0.5621
9176,730,12,0,13,13,0.8850,0.8308,0.4964,0.2317,0.0314,0.1234,0.6162,0.4986,0.9795
9177,730,29,0,13,13,0.9050,0.8491,0.5636,0.1640,0.0247,0.1093,0.6162,0.4691,0.8263
9178,730,14,0,13,13,0.8902,0.8283,0.3269,0.1344,0.0082,0.0433,0.6162,0.5029,0.7291
9179,730,7,0,16,16,0.8719,0.8109,0.1338,0.0669,0.0108,0.0342,0.6162,0.5311,0.9543
9180,730,7,0,16,16,0.8810,0.7946,0.2006,0.0831,0.0039,0.0426,0.6162,0.5576,0.9774
9181,730,14,0,10,10,0.8791,0.7945,0.2490,0.1441,0.0045,0.0376,0.6162,0.5576,0.7758
9182,730,3,0,9,15,0.8625,0.8053,0.3779,0.1951,0.0207,0.0833,0.6162,0.5401,0.7418
9183,730,29,0,13,13,0.8714,0.8166,0.6015,0.1652,0.0346,0.1437,0.6162,0.5217,0.8737
9184,730,3,0,9,15,0.8534,0.7944,0.3457,0.1925,0.0051,0.0365,0.6162,0.5578,0.7603
9185,730,3,0,9,15,0.8533,0.7986,0.3725,0.2253,0.0165,0.0689,0.6162,0.5509,0.7615
9186,730,29,0,13,13,0.8690,0.8173,0.5686,0.1837,0.0314,0.1325,0.6162,0.5206,0.8894
9187,730,3,0,13,13,0.8548,0.7996,0.3810,0.1555,0.0242,0.0954,0.6162,0.5493,0.7585
9188,730,7,0,16,16,0.8453,0.7909,0.2988,0.1128,0.0215,0.0805,0.6162,0.5634,0.9629
9189,730,14,0,10,10,0.8405,0.7862,0.3538,0.1869,0.0168,0.0706,0.6162,0.5710,0.8833
9190,730,3,0,9,15,0.8522,0.7960,0.4868,0.2537,0.0233,0.1024,0.6162,0.5551,0.7945
9191,730,29,0,13,13,0.8757,0.8187,0.5988,0.1940,0.0349,0.1342,0.6162,0.5184,0.8168
9192,730,29,0,13,13,0.8734,0.8113,0.5707,0.1580,0.0293,0.1232,0.6162,0.5304,0.8502
9193,730,29,0,13,13,0.8708,0.8051,0.5240,0.1531,0.0128,0.0669,0.6162,0.5404,0.9053
9194,730,29,0,13,13,0.8644,0.7989,0.5137,0.1494,0.0126,0.0585,0.6162,0.5504,0.9190
9195,730,29,0,13,13,0.8557,0.7931,0.5304,0.1468,0.0230,0.0897,0.6162,0.5598,0.8817
9196,730,29,0,13,13,0.8775,0.7892,0.4639,0.1449,0.0110,0.0580,0.6162,0.5662,0.9557
9197,730,23,0,13,13,0.8628,0.7744,0.4504,0.1430,0.0079,0.0392,0.6162,0.5901,0.6253
9198,730,23,0,13,13,0.8331,0.7455,0.4611,0.1412,0.0102,0.0571,0.6162,0.6370,0.6181
9199,730,14,0,10,10,0.7684,0.6807,0.4738,0.1392,0.0157,0.0750,0.6162,0.7094,0.8892
9200,730,14,0,10,10,0.6399,0.5749,0.5426,0.1371,0.0190,0.0815,0.6162,0.7866,0.8652
9201,730,6,0,9,9,0.5774,0.5137,0.3098,0.1347,0.0180,0.0529,0.6162,0.8265,0.9700
9202,730,6,0,10,10,0.5210,0.4552,0.0901,0.0659,-0.0004,-0.0009,0.6162,0.8650,0.8463
9203,730,6,0,10,10,0.4821,0.4171,0.0792,0.0609,-0.0004,-0.0021,0.6162,0.8913,0.8103
9204,730,6,0,10,10,0.4557,0.3918,0.0955,0.0763,-0.0004,-0.0009,0.6162,0.9099,0.8294
9205,730,6,0,10,10,0.4620,0.3984,0.1057,0.0870,-0.0004,-0.0017,0.6162,0.9049,0.8452
9206,730,6,0,9,9,0.4720,0.4091,0.2998,0.1352,0.0025,0.0121,0.6162,0.8970,0.9790
9207,730,6,0,9,9,0.4664,0.4067,0.2884,0.1373,0.0076,0.0219,0.6162,0.8988,0.9513
9208,730,6,0,10,10,0.4654,0.4037,0.1023,0.0854,-0.0004,-0.0021,0.6162,0.9010,0.8421
9209,730,6,0,10,10,0.4821,0.4198,0.0820,0.0642,-0.0004,-0.0020,0.6162,0.8893,0.8166
9210,730,6,0,10,10,0.4666,0.4033,0.0624,0.0452,-0.0004,-0.0020,0.6162,0.9013,0.7740
9211,730,6,0,10,10,0.4660,0.4018,0.0508,0.0337,-0.0004,-0.0022,0.6162,0.9024,0.7525
9212,730,6,0,10,10,0.4648,0.3999,0.0503,0.0320,-0.0004,-0.0020,0.6162,0.9038,0.7496
9213,730,6,0,10,10,0.4662,0.4013,0.0479,0.0290,-0.0004,-0.0002,0.6162,0.9027,0.7492
9214,730,6,0,10,10,0.4692,0.4035,0.0518,0.0377,-0.0004,-0.0020,0.6162,0.9012,0.7535
