epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap,merchant_credit_budget,merchant_credit_committed,merchant_credit_drawn,merchant_credit_repaid,merchant_credit_premium_repaid,merchant_credit_outstanding,merchant_credit_bad_debt,recovery_candidates,recovery_approved,recovery_restarted,recovery_failed,recovery_liquidated_buildings,trade_active_keys_pruned,trade_deficit_episodes_started,trade_deficit_episodes_resolved,trade_candidates_stale_generation,trade_candidates_arbitrated_out,trade_true_source_stock_failures,merchant_cash,merchant_inventory_retail_value,merchant_inventory_liquidation_value,merchant_economic_assets,merchant_procurement_margin_value,merchant_trade_purchase_cash,merchant_trade_sale_cash,merchant_operating_outflow,merchant_liquidity_coverage_q16,merchant_effective_buy_factor_q16,building_investment_buildings_started,building_investment_portfolios_started,building_investment_types_started,building_investment_owner_population_moved,building_investment_max_type_owner_share_q16,building_investment_demand_limited,building_investment_material_limited,building_investment_capital_limited,building_investment_owner_population_limited,recovery_partially_liquidated_buildings,recovery_fully_liquidated_groups
3304,3309,3309,false,trade_planning,65535,3309,3309,4527,2400,120,261,9798,0,170536,0,177193,169,330,19402893,1536605116,15711707,443715199,70773614,443715199,8032741781,178884176,0,0,0,0,0,0,0,0,0,78418776,2532244,20773874,12185710,8588164,412,162511002835,14218276338,7854554605,697000,23215857635,7853857605,246368994721,19035700,10637812,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,0,11780,0,0,745,0,0,initial_topology_capture,0,0,0,11485632,50,87943,53858,25828,11531,10934,597,304,17392,284,0,58,0,0,45,5,7,0,192212369408,3378918651,0,0,0,107500,24,20,56,45,19,21,0,185,1,0,0,23440074,157816385,30949198,126867187,7225429816,3308,216,6294,108499,3726,491,24,0,2037,13,3,0,46518048583,159246,0,0,0,1745137,0,352,109,14,79,44,3303,59,60,0,7,0,1798489153297,396138350638,376330220312,2174819373609,414144183,3339120,9449939,7857196725,15000997,62259,71,18,21,71,65536,0,9,0,44,43,1
3305,3310,3310,false,trade_planning,65535,3310,3310,4535,2400,120,261,9800,0,214612,0,252937,216,344,21631696,1781366912,10485418,609233376,67448986,609233376,14319184060,133826526,550493750,11009875,0,11009875,0,550493750,0,0,0,411857315,498421,28674183,18725695,9948488,483,266164148997,19898615033,13635622990,759206,38023449961,13634863784,814750251775,18240723,18847498,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,4096,11780,0,1427,745,0,0,initial_topology_capture,1427,2181,0,11485632,50,87943,53858,25828,11531,10934,597,304,17392,284,0,58,0,0,40,0,5,0,192338198528,0,0,0,0,190250,41,29,40,33,23,35,0,221,0,0,0,41455515,203330244,36269210,167061034,68840503546,3309,0,6294,108529,3729,491,24,0,2034,13,3,0,76043394921,467829,475,1611,0,1744025,0,404,109,19,96,30,0,55,76,0,0,0,1802010690572,392401350714,372780081798,2174790772370,718559358,0,705015,13634864259,8661367,62259,112,26,35,138,65536,15,2,0,70,30,0
3306,3311,3311,false,trade_planning,65535,3311,3311,4527,2400,120,261,9798,0,231989,0,262401,228,321,32253626,1867175827,14039267,575623138,100890775,575623138,11652482869,929649584,119199200,148999,148999,0,119199200,0,0,0,0,181097431,4064084,29171582,15473528,13698054,513,405674888038,15144812086,10604937738,1303653,57953555535,10603634085,1751696061378,22227113,92582888,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,8192,11780,0,2578,745,0,0,initial_topology_capture,2578,4649,0,11485632,50,87943,53858,25828,11531,10934,597,304,17392,284,0,58,0,0,29,0,11,0,192342392832,0,0,0,0,238750,43,35,61,48,20,38,0,184,1,0,0,84571252,262368630,51482837,210885793,474611726480,3310,0,6288,108554,3726,490,24,0,2032,13,3,0,115920470063,207709,0,0,0,1744025,0,430,124,22,108,18,0,75,78,0,0,0,1818881306912,474040616119,450337134791,2269218441703,559134821,0,96381111,10603634085,11241637,62259,132,31,38,197,65536,17,0,0,81,16,2
3307,3312,3312,false,trade_planning,65535,3312,3312,4523,2400,120,261,9797,0,199086,0,197216,179,288,33806385,1388578737,16951584,493998165,73989426,493998165,13069486252,122729017,36499300,729986,0,729986,0,36499300,0,0,0,92845253,324949,24328328,16105125,8223203,436,627623340753,18586104872,12911553254,1295319,89660477350,12910257935,926138379607,30484877,15724552,ACTIVE,true,1,9019343983884584987,7579129114435938123,ROUTE,11780,11780,32,48,745,0,0,initial_topology_capture,48,65,0,11498756,50,88049,53907,25852,11557,10960,597,304,17418,284,0,58,0,0,46,24,7,0,191612583936,28037544594,0,0,0,135500,40,28,69,59,27,32,0,179,0,0,0,23253796,177182027,53198287,123983740,3484433885,3311,376,6273,108583,3706,496,24,0,2031,13,3,0,179454487576,85437,0,3184,910,1740841,0,370,106,21,82,136,0,64,92,0,25,0,1813520517683,472343229425,448724622614,2262245140297,680337281,37323469,1764182,12947581404,9179388,62259,80,27,32,62,65536,0,0,0,87,135,1
3308,3313,3313,false,trade_planning,65535,3313,3313,4521,2400,120,261,9798,0,188506,0,183311,171,415,16029601,1586704433,1241197,505087456,137936038,505087456,8910633821,998779010,0,0,0,0,0,0,0,0,0,83122190,0,34819646,15727765,19091881,396,107815777721,12655961814,7912726555,871744,15402254052,7911854811,866778175374,14654721,40859217,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,0,15111,0,0,746,0,0,initial_topology_capture,0,0,0,11502333,50,88081,53923,25862,11557,10960,597,304,17430,284,0,58,0,0,50,10,6,0,191264456704,5154426187,0,0,0,158000,28,23,52,41,24,24,0,172,0,0,0,37114239,170711216,26425314,144285902,4430473344,3312,217,6270,108602,3704,495,24,0,2031,13,3,0,30839269848,20337,0,0,0,1740841,0,330,106,16,102,24,43,59,58,0,6,0,1813018269565,478112932461,454205822873,2267224092438,417177090,3092334,3755201,7914947145,15011845,62259,98,20,24,134,65536,0,0,0,41,24,0
3309,3314,3314,false,trade_planning,65535,3314,3314,4514,2400,120,261,9800,0,179365,0,168320,163,208,18063412,1663391536,13528131,485294623,96365804,485294623,8197895824,207753162,0,0,0,0,0,0,0,0,0,77596994,1790091,27211971,11991985,15219986,418,165667698141,12111802717,7990937611,794949,23666814110,7990142662,186925783448,14185622,17163148,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,4096,15111,0,1009,746,0,0,initial_topology_capture,1009,1825,0,11502333,50,88081,53923,25862,11557,10960,597,304,17430,284,0,58,0,0,44,0,6,0,191226707968,0,0,0,0,52500,28,21,61,51,17,23,0,224,1,0,0,11202183,156711146,27523669,129187477,40708721478,3313,0,6285,108634,3720,494,24,0,2031,13,3,0,47385442141,2256795,0,0,0,1740841,0,343,103,20,93,17,0,60,37,0,0,0,1816222031626,469748262841,446259412253,2262481443879,421418380,0,2242059,7990142662,14896846,62259,37,20,23,31,65536,0,0,0,50,17,0
3310,3315,3315,false,trade_planning,65535,3315,3315,4531,2400,120,261,9800,0,213037,0,254361,207,358,26825352,1813490463,32366057,599885972,228630937,599885972,20181619293,175258035,551497350,11029947,0,11029947,0,551497350,0,0,0,413765202,1052365,36078144,19312219,16765925,479,269370105507,25091679968,19455614115,750207,38481443750,19454863908,1256723389356,16187293,35815899,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,8192,15111,0,2167,746,0,0,initial_topology_capture,2167,3535,0,11502333,50,88081,53923,25862,11557,10960,597,304,17430,284,0,58,0,0,36,0,8,0,191281233920,0,0,0,0,200000,51,42,35,30,21,43,0,196,0,0,0,40905008,213123167,42504828,170618339,251056171134,3314,0,6282,108658,3719,493,24,0,2030,13,3,0,76919502590,154015,1717,1912,0,1740732,0,414,118,22,100,224,0,63,63,0,0,0,1814561013926,472403765522,448782131687,2263343145613,1024887253,0,25190488,19454865625,6112561,62259,98,34,43,144,65536,2,0,0,104,224,0
3311,3316,3316,false,trade_planning,65535,3316,3316,4537,2400,120,261,9800,0,244737,0,249545,211,320,42525654,1928391276,7130880,634278997,121888598,634278997,18190314702,575258509,943975200,1179969,1179969,0,943975200,0,0,0,0,641412184,2023890,36613820,16850431,19763389,506,427294910038,21002147427,16672391968,1310975,61042130111,16671080993,1639832993140,21767959,76946520,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,12288,15111,0,3072,746,0,0,initial_topology_capture,3072,5334,0,11502333,50,88081,53923,25862,11557,10960,597,304,17430,284,0,58,0,0,30,0,6,0,191914573824,0,0,0,0,1038500,40,29,62,54,15,33,0,128,0,0,0,252470913,249976827,65110073,184866754,251536495443,3315,0,6280,108686,3721,492,24,0,2027,13,3,0,120114351848,347274,0,0,0,1740732,0,435,124,20,101,197,0,72,71,0,0,0,1863266251764,429959698999,408460398023,2271726649787,878537458,0,1952736,16671080993,7324721,62259,537,27,33,731,65536,0,0,0,54,197,0
3312,3317,3317,false,trade_planning,65535,3317,3317,4543,2400,120,261,9801,0,202671,0,193485,169,315,36862079,1514079288,11089886,509601928,35310481,509601928,16312243180,71608757,35000000,700000,0,700000,0,35000000,0,0,0,91339885,1072676,26799766,14927626,11872140,434,623095462445,17227069506,16206747875,1113452,89013637582,16205634423,1013850363510,34479739,12689948,ACTIVE,true,1,9019343983884584987,7579129114435938123,ROUTE,15111,15111,0,47,746,0,0,initial_topology_capture,47,66,0,11502333,50,88081,53923,25862,11557,10960,597,304,17430,284,0,58,0,0,27,0,3,0,191927156736,0,0,0,0,904750,32,29,71,60,26,30,0,182,0,0,0,235301598,180782381,57755252,123027129,596439383,3316,0,6281,108706,3724,490,24,0,2027,13,3,0,178120176970,57508,0,0,0,1740732,0,362,102,18,94,57,0,64,55,0,0,0,1856057861379,430918299332,409371065416,2265428926795,853746675,0,885876,16205634423,7505945,62259,466,25,30,878,65536,2,0,0,45,56,1
3313,3318,3318,false,trade_planning,65535,3318,3318,4535,2400,120,261,9802,0,182598,0,188931,159,447,16251684,1270881319,8376606,480545273,92327332,480545273,7392317604,418947184,0,0,0,0,0,0,0,0,0,79430735,0,29373745,14263414,15110331,392,107508157399,8989214389,6974214115,843695,15358308291,6973370420,836815915836,15218935,40092641,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,0,12600,0,0,747,0,0,initial_topology_capture,0,0,0,11515614,50,88191,53984,25903,11581,10983,598,304,17461,284,0,58,0,0,63,41,5,0,191520309248,32493991606,0,0,0,150500,37,30,56,47,24,33,0,151,0,0,0,28367518,169095822,26727194,142368628,3294298628,3317,383,6266,108732,3704,495,24,0,2027,13,3,0,30713717187,83755,57416,10048,0,1790971,0,340,107,17,88,12,3339,50,81,0,20,0,1855577148329,430518199622,408990971930,2264568120259,367776339,105450871,3700495,7078878707,17178865,62259,77,24,33,90,65536,17,0,0,56,11,1
3314,3319,3319,false,trade_planning,65535,3319,3319,4540,2400,120,261,9802,0,165991,0,181570,154,277,22901897,1515482572,13582174,420150622,116226862,420150622,20087107212,837386294,1408757600,1760947,1760947,0,1408757600,0,0,0,0,1541904538,2334467,29482886,13788135,15694751,416,241254546206,25384339470,17841942192,978874,34464935265,17840963318,646467962513,11178235,41804633,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,4096,12600,0,1071,747,0,0,initial_topology_capture,1071,2269,0,11515614,50,88191,53984,25903,11581,10983,598,304,17461,284,0,58,0,0,57,0,6,0,194208858112,0,0,0,0,117750,34,29,50,43,20,32,0,163,1,0,0,25800600,177945727,36447075,141498652,501842981985,3318,0,6259,108752,3699,495,24,0,2025,13,3,0,48192483257,41817,0,0,0,1790971,0,354,107,18,88,130,0,41,72,0,0,0,1931438323940,435924724367,414127153931,2345565477871,939708287,0,10609940,17840963318,7094837,62259,72,26,32,75,65536,21,0,0,48,130,0
3315,3320,3320,false,trade_planning,65535,3320,3320,4534,2400,120,261,9802,0,203240,0,264016,187,329,23749563,1592732902,44346208,548873080,92322660,548873080,13256699861,137625149,367987050,7359741,0,7359741,0,367987050,0,0,0,312066493,227525,40302451,19407754,20894697,474,267573486312,19779765036,12751863777,776115,38224783861,12751087662,374918810174,20663922,11515807,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,8192,12600,0,2307,747,0,0,initial_topology_capture,2307,4409,0,11515614,50,88191,53984,25903,11581,10983,598,304,17461,284,0,58,0,0,52,0,5,0,194275966976,0,0,0,0,115000,47,34,46,41,13,41,0,216,0,0,0,29545032,195556668,37490502,158066166,510538705,3319,0,6243,108773,3685,494,24,0,2024,13,3,0,76485221761,12391,4666,2678,0,1793193,0,411,112,18,89,38,0,59,79,0,0,0,1936793856332,430137857220,408629647790,2345423504122,672003787,0,3109612,12751092328,9954419,62259,85,33,41,80,65536,2,0,0,84,38,0
3316,3321,3321,false,trade_planning,65535,3321,3321,4535,2400,120,261,9802,0,242115,0,252011,193,349,35693703,1831540246,4933155,615055754,93240702,615055754,14491390498,204992362,927985600,1159982,1159982,0,927985600,0,0,0,0,736761848,2700267,39839867,17094409,22745458,508,462824538517,15966947483,13359885360,1472824,66117791323,13358412536,1212105755080,29355404,65492802,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,12288,12600,0,3661,747,0,0,initial_topology_capture,3661,6462,0,11515614,50,88191,53984,25903,11581,10983,598,304,17461,284,0,58,0,0,48,0,4,0,194158526464,0,0,0,0,163250,37,29,61,51,18,34,0,192,1,0,0,39464258,243846980,56563038,187283942,79161306197,3320,0,6261,108812,3704,493,24,0,2024,13,3,0,132290035292,101329,0,0,0,1793193,0,429,123,17,112,88,0,85,58,0,0,0,1970548538761,391756913801,372167868668,2342716407429,704041630,0,3483182,13358412536,9667456,62259,106,28,34,129,65536,1,0,0,71,88,0
3317,3322,3322,false,trade_planning,65535,3322,3322,4528,2400,120,261,9802,0,214605,0,181453,152,251,38758721,1951212740,11930619,572138822,78529054,572138822,20702263972,98246741,35000000,700000,0,700000,0,35000000,0,0,0,94310838,716983,25897463,13818650,12078813,439,617032903123,23178462748,20570319703,1302472,88147557685,20569017231,1084143459408,35291642,12424629,ACTIVE,true,1,9019343983884584987,7579129114435938123,ROUTE,12600,12600,0,48,747,0,0,initial_topology_capture,48,67,0,11515614,50,88191,53984,25903,11581,10983,598,304,17461,284,0,58,0,0,41,0,7,0,194137554944,0,0,0,0,78250,35,24,68,56,31,30,0,189,0,0,0,10882038,183299470,60557907,122741563,3367532027,3321,0,6275,108845,3718,493,24,0,2024,13,3,0,176317203288,26670,0,0,0,1793193,0,373,103,16,86,442,0,55,58,0,0,0,1957713527254,399453294507,379479406841,2337192934095,1083725129,0,2785938,20569017231,6237571,62259,68,21,30,30,65536,25,0,0,67,441,1
3318,3323,3323,false,trade_planning,65535,3323,3323,4519,2400,120,261,9801,0,172122,0,199124,156,439,14138284,1363656849,1179773,437702409,56891926,437702409,7044177647,140152332,0,0,0,0,0,0,0,0,0,79954645,0,27896362,15121186,12775176,394,107312412052,7597557963,6904877346,852031,15330344674,6904025315,765617636667,12742273,39626173,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,0,15144,0,0,748,0,0,initial_topology_capture,0,0,0,11534877,50,88323,54059,25931,11613,11014,599,304,17489,297,0,58,0,0,60,28,9,0,193873313792,193873313778,0,0,0,59500,30,22,54,47,26,23,0,184,0,0,0,12118864,164632541,23675556,140956985,2295504372,3322,1164,6257,108879,3691,498,24,0,2023,18,3,0,30610981750,625684,0,10048,0,1783145,0,332,96,15,83,8,797,55,82,0,34,0,1956558467577,398869876082,378925161112,2335483628689,363975365,93100481,2097008,6997125796,18325383,62259,35,17,23,34,65536,0,0,0,68,7,1
3319,3324,3324,false,trade_planning,65535,3324,3324,4518,2400,120,261,9802,0,173055,0,174425,123,204,19232620,1265257478,15399195,451947476,123385899,451947476,13438599647,645947930,1410396000,1762995,1762995,0,1410396000,0,0,0,0,1545624617,1174638,24782228,12173182,12609046,416,234129282846,16514633332,11383347552,1091835,33447040502,11382255717,290343886886,17239531,16672685,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,4096,15144,0,1001,748,0,0,initial_topology_capture,1001,1829,0,11534877,50,88323,54059,25931,11613,11014,599,304,17489,297,0,58,0,0,45,0,15,0,193877508096,0,0,0,0,419500,30,21,53,49,16,24,0,222,1,0,0,108772750,159668430,31296020,128372410,38268656313,3323,0,6264,108910,3699,498,24,0,2022,18,3,0,67155646988,43365,0,0,0,1783145,0,353,110,21,92,30,0,60,60,0,0,0,1964900742026,396480599262,376655355434,2341556097460,599740233,0,41281509,11382255717,11313375,62259,220,21,24,383,65536,3,0,0,37,30,0
3320,3325,3325,false,trade_planning,65535,3325,3325,4515,2400,120,261,9801,0,223417,0,243654,168,353,29104555,2038929978,35567475,629306729,113300654,629306729,20578902307,164969379,363489400,7269788,0,7269788,0,363489400,0,0,0,307892327,223576,44788605,21143096,23645509,471,272770151248,26350996221,20051202345,758817,38967164563,20050443528,736612864887,18712283,18248020,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,8192,15144,0,2150,748,0,0,initial_topology_capture,2150,3548,0,11534877,50,88323,54059,25931,11613,11014,599,304,17489,297,0,58,0,0,37,0,8,0,193990754304,0,0,0,0,327750,30,25,45,38,17,26,0,220,0,0,0,89862318,204083600,46618720,157464880,3507279358,3324,0,6268,108936,3704,498,24,0,2021,18,3,0,77823209445,1871857,5117,3395,560,1785123,0,405,121,17,96,34,0,73,52,0,0,0,1963055721708,398968928077,379019260212,2342074981920,1056585344,0,998721,20050448645,6416356,62259,228,22,26,318,65536,3,9,0,47,33,1
3321,3326,3326,false,trade_planning,65535,3326,3326,4507,2400,120,261,9801,0,257443,0,236488,176,370,32241992,2275559212,13778577,692013624,139332098,692013624,11209808774,198350837,909550400,1136938,1136938,0,909550400,0,0,0,0,686061946,3230873,34342555,15544412,18798143,510,492681718673,12777339155,10103281686,1374149,70383102778,10101907537,904050314588,27871571,42299453,ACTIVE,true,1,9019343983884584987,7579129114435938123,ROUTE,15144,15144,32,47,748,0,0,initial_topology_capture,47,65,0,11548220,51,88412,54112,25959,11643,11044,599,304,17520,297,0,58,0,0,57,28,8,0,193999142912,40631061304,0,0,0,87000,38,30,55,48,24,36,0,141,0,0,0,18983295,221740749,52403462,169337287,272170143,3325,689,6255,108966,3689,502,24,0,2020,17,3,0,140720082909,316321,0,0,0,1785123,0,440,132,22,99,153,0,82,95,0,25,0,1963636866391,394522654845,374795314206,2338432180597,532822817,42251080,4160061,10144158617,12686010,62259,61,27,36,49,65536,0,0,0,76,153,0
3322,3327,3327,false,trade_planning,65535,3327,3327,4499,2400,120,261,9800,0,215314,0,180593,154,304,38996224,1624673727,10835717,586117005,89809339,586117005,21831758372,100474357,35000000,700000,0,700000,0,35000000,0,0,0,94196532,874704,30064927,17961291,12103636,443,606669620840,22346889464,21697306649,1022634,86667088787,21696284015,1079533631592,37336623,13079529,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,0,12570,0,0,749,0,0,initial_topology_capture,0,0,0,11549905,51,88436,54124,25968,11643,11044,599,304,17523,297,0,58,0,0,60,9,6,0,193948811264,10762046403,0,0,0,231250,33,24,72,64,20,29,0,182,0,0,0,13030029,185415981,60689354,124726627,1001462390,3326,219,6271,109002,3706,502,24,0,2019,17,3,0,173105559859,130673,0,0,0,1785123,0,379,95,15,80,20,3372,77,49,0,3,0,1952626511150,402998140387,382846999613,2335473510763,1142827615,7340169,11814648,21703624184,5896127,62259,243,24,29,35,65536,0,0,0,69,19,1
3323,3328,3328,false,trade_planning,65535,3328,3328,4502,2400,120,261,9801,0,168023,0,202901,131,453,15313511,1137551405,1505630,423095690,47648990,423095690,6097017086,207384723,0,0,0,0,0,0,0,0,0,80115605,0,25706795,13873135,11833660,398,106333018243,6896927641,5890467408,835045,15190431261,5889632363,777007849933,14614906,39312953,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,4096,12570,0,1107,749,0,0,initial_topology_capture,1107,2263,0,11549905,51,88436,54124,25968,11643,11044,599,304,17523,297,0,58,0,0,49,0,11,0,193671987200,0,0,0,0,108500,30,21,48,43,34,26,0,143,0,0,0,14645269,165507570,24908528,140599042,1400758929,3327,0,6273,109036,3712,500,24,0,2017,17,3,0,30339504351,58812,0,10048,0,1775075,0,338,94,12,85,43,0,65,65,0,0,0,1952814327494,403190623203,383029857695,2335844185189,310642810,0,3101782,5889632363,21729648,62259,118,22,26,37,65536,0,0,0,58,43,0
3324,3329,3329,false,trade_planning,65535,3329,3329,4498,2400,120,261,9801,0,168737,0,178589,121,276,22307685,1279632411,16946014,434302696,71855020,434302696,13235585070,218964862,1407980800,1759976,1759976,0,1407980800,0,0,0,0,1544136501,1428729,22620245,12323236,10297009,407,242102055811,15182838960,11609708791,1069383,34586008066,11608639408,319134160702,19964350,16247501,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,8192,12570,0,2403,749,0,0,initial_topology_capture,2403,4364,0,11549905,51,88436,54124,25968,11643,11044,599,304,17523,297,0,58,0,0,44,0,5,0,193663598592,0,0,0,0,190500,34,30,52,43,18,31,0,153,1,0,0,49096460,163851297,35470042,128381255,34349414141,3328,0,6272,109058,3714,499,24,0,2015,17,3,0,69230404557,115196,0,0,0,1775075,0,353,108,16,86,7,0,62,52,0,0,0,1952527109200,397669357244,377784671875,2330311781075,611634644,0,53139958,11608639408,11022895,62259,123,27,31,163,65536,1,0,0,48,7,0
3325,3330,3330,false,trade_planning,65535,3330,3330,4492,2400,120,261,9801,0,210869,0,256057,179,324,22325874,1611566126,18836606,577115702,120757330,577115702,14364343193,171362264,363489400,7269788,0,7269788,0,363489400,0,0,0,305784287,1876516,40572640,19231669,21340971,469,270959611022,19071257306,13830354142,862613,38708515969,13829491529,375711565330,21373337,7631672,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,12288,12570,0,3668,749,0,0,initial_topology_capture,3668,6477,0,11549905,51,88436,54124,25968,11643,11044,599,304,17523,297,0,58,0,0,38,0,6,0,193617461248,0,0,0,0,71250,39,34,43,35,18,34,0,220,0,0,0,20748898,193585838,37148511,156437327,336730849,3329,0,6267,109083,3711,498,24,0,2014,17,3,0,77360803407,497173,5566,2462,0,1778458,0,394,104,19,95,57,0,61,66,0,0,0,1955820099713,394549646702,374820956381,2330641056094,728694773,0,3501897,13829497095,9268350,62259,53,25,34,56,65536,1,0,0,105,57,0
3326,3331,3331,false,trade_planning,65535,3331,3331,4498,2400,120,261,9801,0,250743,0,242965,181,405,28519636,1625433180,4468137,662148210,141650131,662148210,9313643919,227271597,107169600,133962,133962,0,107169600,0,0,0,0,175149287,1100714,36352562,16921975,19430587,510,492862473862,11514084873,8980620610,1417888,70408924946,8979202722,841188226952,31592815,38812106,ACTIVE,true,1,9019343983884584987,7579129114435938123,ROUTE,12570,12570,0,48,749,0,0,initial_topology_capture,48,68,0,11549905,51,88436,54124,25968,11643,11044,599,304,17523,297,0,58,0,0,29,0,9,0,193558740992,0,0,0,0,93000,35,27,64,58,17,32,0,195,1,0,0,22522164,220530975,46095388,174435587,253994460,3330,0,6275,109109,3722,496,24,0,2013,17,3,0,140873208029,30822,0,0,0,1778458,0,426,125,20,113,18,0,57,64,0,0,0,1957139328640,390269167970,370754514659,2327893843299,473522908,0,8612533,8979202722,14284462,62259,88,26,32,70,65536,0,0,0,53,18,0
3327,3332,3332,false,trade_planning,65535,3332,3332,4495,2400,120,261,9800,0,195632,0,200146,132,262,41535453,1311551417,9089739,492617779,63586234,492617779,24833594743,71601683,35000000,700000,0,700000,0,35000000,0,0,0,92733111,729395,32621711,18946179,13675532,440,595592410929,25177272181,24728267159,1274099,85084630232,24726993060,1153770890341,40995526,10798681,ACTIVE,true,1,9019343983884584987,7579129114435938123,ROUTE,12570,12570,32,48,749,0,0,initial_topology_capture,48,68,0,11569958,51,88556,54194,26000,11664,11064,600,304,17553,297,0,58,0,0,57,32,4,0,193487437824,12117261728,0,0,0,125750,32,22,88,81,25,28,0,212,0,0,0,30094964,188014474,64869417,123145057,326835601,3331,686,6248,109130,3694,498,24,0,2012,17,3,0,170351724627,11604,0,0,0,1778458,0,384,110,15,79,330,0,58,89,0,38,0,1939525763097,403510362184,383333608747,2322859371844,1302226597,17016059,1108269,24744009119,5136950,62259,100,20,28,82,65536,16,0,0,58,328,2
3328,3333,3333,false,trade_planning,65535,3333,3333,4501,2400,120,261,9800,0,170266,0,200308,120,470,18870335,1396514673,4622370,424402236,5702127,424402236,5463087900,14082606,0,0,0,0,0,0,0,0,0,79262870,0,25852587,13650624,12201963,402,106245157447,5546077678,5449886499,881205,15177879722,5449005294,835289810852,18933642,38994673,ACTIVE,true,1,9019343983884584987,7579129114435938123,SCAN,0,15140,0,0,750,0,0,initial_topology_capture,0,0,0,11571934,51,88572,54204,26005,11664,11064,600,304,17563,297,0,58,0,0,59,5,3,0,193214808064,325793216,0,0,0,119000,34,29,56,50,26,31,0,183,0,0,0,17532498,169906088,30360701,139545387,501834210,3332,229,6254,109158,3700,498,24,0,2012,17,3,0,30386130273,876470,0,10048,0,1768410,0,349,113,13,83,56,802,75,57,0,5,0,1939906176620,400602828682,380571460808,2320477637428,287542941,308204,133818,5449313498,23330221,62259,63,24,31,52,65536,0,10,0,61,55,1
