epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error
1503,1503,7515,false,trade_planning,65535,7511,7515,6969,2400,120,260,16862,0,151762,3103,74,0,4,23293240,846676399,77307830,233911815,5055475,233911815,7291943577,26039865,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088619,0,28972594,53325218,-24352624,1375,130529053393,18647008404,6811584962,748448938,29571922,12895123,ACTIVE,true,633,7950921580880538389,7751870094901102735,SCAN,16384,288000,0,0,0,632,632,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1504,1504,7520,false,trade_planning,65535,7516,7520,6969,2400,120,260,16862,0,151758,3103,74,0,4,23261606,838188070,82273394,233876191,3814790,233876191,6986360109,19123344,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088619,0,28887271,52425871,-23538600,1375,130763457541,18680494725,6512918015,746281461,29604494,12946785,ACTIVE,true,634,1605222288625647853,7751870094901102735,SCAN,0,288000,0,0,0,633,633,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1505,1505,7525,false,trade_planning,65535,7521,7525,6969,2400,120,260,16862,0,151755,3103,72,0,5,22862198,844612086,73345124,233901262,2841921,233901262,7428247570,15043955,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088602,0,28667647,53151186,-24483539,1375,131204492473,18743499707,6958884865,747862818,29062724,13013531,ACTIVE,true,634,1605222288625647853,7751870094901102735,SCAN,16384,288000,0,0,0,633,633,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12981370880,0,0,0,0
1506,1506,7530,false,trade_planning,65535,7526,7530,6969,2400,120,260,16862,0,151750,3103,74,0,3,22865364,839137513,79204584,233896120,4338524,233896120,7024122765,22103649,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088602,0,29113560,52637948,-23524388,1375,131296491305,18756642406,6547700366,749415195,29120348,13044064,ACTIVE,true,634,1605222288625647853,7751870094901102735,SCAN,32768,288000,0,22,0,633,633,normalized_topology_changed,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1507,1507,7535,false,trade_planning,65535,7531,7535,6969,2400,120,260,16862,0,151748,3103,73,0,3,22926091,845447352,75331983,233890870,2883635,233890870,7351835752,14088846,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088602,0,29406448,53272232,-23865784,1375,131678234697,18811177164,6883428156,748567280,29122224,13076330,ACTIVE,true,634,1605222288625647853,7751870094901102735,SCAN,49152,288000,0,248,0,633,633,normalized_topology_changed,248,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12985565184,0,0,0,0
1508,1508,7540,false,trade_planning,65535,7536,7540,6969,2400,120,260,16862,0,151745,3103,74,0,2,22783699,844009933,75210468,233889290,3935658,233889290,7319415826,19678014,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088602,0,29139455,52806375,-23666920,1375,131821064491,18831581440,6845419062,750039812,29430383,13076629,ACTIVE,true,635,8467724478948382325,7751870094901102735,SCAN,0,288000,0,0,0,634,634,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1509,1509,7545,false,trade_planning,65535,7541,7545,6969,2400,120,260,16862,0,151743,3103,73,0,3,23213064,852289778,74767178,233887259,3423507,233887259,7800706156,17411030,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088602,0,28766776,54215444,-25448668,1375,131953183054,18850455484,7328976376,750174359,29468478,12902863,ACTIVE,true,635,8467724478948382325,7751870094901102735,SCAN,16384,288000,0,0,0,634,634,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12985565184,0,0,0,0
1510,1510,7550,false,trade_planning,65535,7546,7550,6969,2400,120,260,16862,0,151740,3103,73,0,3,23074532,853909554,75162392,233886065,5311934,233886065,7870254257,27398857,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088602,0,28893627,54308605,-25414978,1375,131743969530,18820567875,7388536650,749518876,29300707,12912794,ACTIVE,true,635,8467724478948382325,7751870094901102735,SCAN,32768,288000,0,18,0,634,634,normalized_topology_changed,18,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12985565184,0,0,0,0
1511,1511,7555,false,trade_planning,65535,7551,7555,6969,2400,120,260,16862,0,151738,3103,74,0,1,23088630,841448989,80654145,233879662,5345224,233879662,7253057979,27937992,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088602,0,29101690,53014409,-23912719,1375,131494343363,18784906979,6770801237,748849550,29328620,12953480,ACTIVE,true,635,8467724478948382325,7751870094901102735,SCAN,49152,288000,0,244,0,634,634,normalized_topology_changed,244,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1512,1512,7560,false,trade_planning,65535,7556,7560,6969,2400,120,260,16862,0,151736,3103,74,0,2,22989898,842873444,82855059,233883464,3812880,233883464,7118658541,19833016,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088602,0,29635255,53165702,-23530447,1375,131741133916,18820162744,6644506775,750085067,29373040,13071791,ACTIVE,true,635,8467724478948382325,7751870094901102735,SCAN,65536,288000,0,623,0,634,634,normalized_topology_changed,623,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1513,1513,7565,false,trade_planning,65535,7561,7565,6969,2400,120,260,16862,0,151732,3103,74,0,4,23095222,852584373,71844809,233879592,3062527,233879592,7783015724,15540278,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088602,0,29506053,54226478,-24720425,1375,132032544252,18861792808,7313156696,750274667,29458999,13088417,ACTIVE,true,635,8467724478948382325,7751870094901102735,SCAN,81920,288000,0,1065,0,634,634,normalized_topology_changed,1065,2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1514,1514,7570,false,trade_planning,65535,7566,7570,6969,2400,120,260,16862,0,151730,3103,74,0,2,23544515,851251222,77965326,233875284,3408616,233875284,7725588905,17921547,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088602,0,29522634,54194424,-24671790,1375,131809066983,18829867494,7253348608,749958068,29728820,12968323,ACTIVE,true,636,3789561806280668345,7751870094901102735,SCAN,0,288000,0,0,0,635,635,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1515,1515,7575,false,trade_planning,65535,7571,7575,6969,2400,120,260,16862,0,151727,3103,73,0,4,23509422,853992622,78258681,233873264,3799359,233873264,7866911968,19370018,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088705,0,29251374,54851531,-25600157,1375,131594757430,18799251830,7393223200,751150783,29810085,12933640,ACTIVE,true,636,3789561806280668345,7751870094901102735,SCAN,16384,288000,0,0,0,635,635,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12985565184,0,0,0,0
1516,1516,7580,false,trade_planning,65535,7576,7580,6969,2400,120,260,16862,0,151721,3103,70,0,9,23322973,847444568,74754979,233867004,4505151,233867004,7276498848,23126895,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088705,0,28984428,53227770,-24243342,1375,131394191909,18770599630,6799053203,749722477,29570213,12942780,ACTIVE,true,637,5298227874573433419,7751870094901102735,SCAN,0,288000,0,0,0,636,636,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12972982272,0,0,0,0
1517,1517,7585,false,trade_planning,65535,7581,7585,6969,2400,120,260,16862,0,151708,3103,74,0,9,23150018,845016860,75823426,233853474,3266514,233853474,7138261184,15077909,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088705,0,28739228,52971184,-24231956,1375,131620439934,18802920756,6668864525,750504004,29454980,12989420,ACTIVE,true,637,5298227874573433419,7751870094901102735,SCAN,16384,288000,0,0,0,636,636,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1518,1518,7590,false,trade_planning,65535,7586,7590,6969,2400,120,260,16862,0,151706,3103,73,0,3,23014790,844566494,76732762,233852932,4137202,233852932,7069569953,21364297,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088687,0,28505657,52526197,-24020540,1375,131997656922,18856808915,6593886906,751405207,29234560,13023643,ACTIVE,true,638,8708743372498352903,7751870094901102735,SCAN,0,288000,0,0,0,637,637,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12985565184,0,0,0,0
1519,1519,7595,false,trade_planning,65535,7591,7595,6969,2400,120,260,16862,0,151701,3103,74,0,4,22692329,848098896,77092219,233848948,2937033,233848948,7172169722,15099444,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088687,0,28817367,53375737,-24558370,1375,132359086600,18908441722,6702751528,752776429,29011325,13176615,ACTIVE,true,638,8708743372498352903,7751870094901102735,SCAN,16384,288000,0,0,0,637,637,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1520,1520,7600,false,trade_planning,65535,7596,7600,6969,2400,120,260,16862,0,151696,3103,74,0,5,22869330,847759035,78945669,233843500,3435336,233843500,7313341507,16768713,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088687,0,29243392,53172900,-23929508,1375,132648882097,18949841073,6842254044,750633281,29147008,13103118,ACTIVE,true,639,3031874902404753243,7751870094901102735,SCAN,0,288000,0,0,0,638,638,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1521,1521,7605,false,trade_planning,65535,7601,7605,6969,2400,120,260,16862,0,151691,3103,74,0,5,22806806,843810589,79153831,233835364,2438839,233835364,7460438683,12620664,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088687,0,28770899,53718129,-24947230,1375,132800537936,18971506222,6993499269,752100959,29328713,13006459,ACTIVE,true,639,3031874902404753243,7751870094901102735,SCAN,16384,288000,0,0,0,638,638,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1522,1522,7610,false,trade_planning,65535,7606,7610,6968,2400,120,260,16862,0,151686,3103,73,0,6,22976835,837209523,85387968,233828626,3248000,233828626,7645924101,16352336,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088687,0,28660998,53857853,-25196855,1375,132842982861,18977569747,7175253015,751922886,29475120,13002942,ACTIVE,true,640,8367087936413639307,7751870094901102735,SCAN,0,288000,0,0,0,639,639,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12985565184,0,0,0,0
1523,1523,7615,false,trade_planning,65535,7611,7615,6967,2400,120,260,16862,0,151678,3103,74,0,7,23089490,844439793,77657460,233822462,4466852,233822462,7930552885,22641368,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088687,0,29184291,54203970,-25019679,1375,132716473630,18959497005,7453592767,750973628,29265296,13046697,ACTIVE,true,640,8367087936413639307,7751870094901102735,SCAN,16384,288000,0,0,0,639,639,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1524,1524,7620,false,trade_planning,65535,7616,7620,6967,2400,120,260,16862,0,151675,3103,72,0,5,22884238,843502266,83335343,233814389,5781470,233814389,7432016706,29214147,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088687,0,29042130,54370968,-25328838,1375,132417145020,18916735797,6948483809,753210869,29400679,13068822,ACTIVE,true,641,1917532849274488525,7751870094901102735,SCAN,0,288000,0,0,0,640,640,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12981370880,0,0,0,0
1525,1525,7625,false,trade_planning,65535,7621,7625,6967,2400,120,260,16862,0,151669,3103,74,0,4,23257760,848732889,80703673,233804384,3106275,233804384,7382185135,15964733,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088687,0,29554699,53876501,-24321802,1375,132489644415,18927092832,6911901652,753161835,29504831,13124309,ACTIVE,true,641,1917532849274488525,7751870094901102735,SCAN,16384,288000,0,0,0,640,640,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1526,1526,7630,false,trade_planning,65535,7626,7630,6967,2400,120,260,16862,0,151666,3103,73,0,4,23378635,855311729,72592830,233768073,4079699,233768073,7767828564,20640167,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088790,0,29303754,53835385,-24531631,1375,132614187028,18944884622,7292869647,751511802,29632721,13058533,ACTIVE,true,642,7791191219737178553,7751870094901102735,SCAN,0,288000,0,0,0,641,641,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12985565184,0,0,0,0
1527,1527,7635,false,trade_planning,65535,7631,7635,6967,2400,120,260,16862,0,151663,3103,74,0,2,23352690,852031363,78383251,233794124,5195991,233794124,7603760415,26205066,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088800,0,29382639,54029304,-24646665,1375,132436673580,18919525565,7123236599,752519971,29661662,12977355,ACTIVE,true,642,7791191219737178553,7751870094901102735,SCAN,16384,288000,0,0,0,641,641,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1528,1528,7640,false,trade_planning,65535,7636,7640,6967,2400,120,260,16862,0,151659,3103,74,0,4,23572245,848300227,85353110,233788166,2922510,233788166,7749936300,14487572,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088800,0,29339010,54658697,-25319687,1375,132374605244,18910658679,7281129978,751444565,29683490,12954686,ACTIVE,true,643,5224625737017377215,7751870094901102735,SCAN,0,288000,0,0,0,642,642,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1529,1529,7645,false,trade_planning,65535,7641,7645,6967,2400,120,260,16862,0,151652,3103,74,0,7,23295936,845270422,75128283,233772399,5204995,233772399,7209667904,26545008,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088810,0,28737259,53239133,-24501874,1375,132235333853,18890762762,6728804146,752839884,29632582,13120496,ACTIVE,true,643,5224625737017377215,7751870094901102735,SCAN,16384,288000,0,0,0,642,642,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1530,1530,7650,false,trade_planning,65535,7646,7650,6966,2400,120,260,16862,0,151646,3103,73,0,7,23064565,839707421,84026363,233777731,2815363,233777731,7185295401,13037950,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088800,0,28742260,53096933,-24354673,1375,132493692335,18927671107,6717938701,750587858,29321430,13096689,ACTIVE,true,643,5224625737017377215,7751870094901102735,SCAN,32768,288000,0,20,0,642,642,normalized_topology_changed,20,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12985565184,0,0,0,0
1531,1531,7655,false,trade_planning,65535,7651,7655,6966,2400,120,260,16862,0,151644,3103,74,0,1,22696692,845154788,72359061,233765992,4004286,233765992,7460715954,19616459,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088783,0,28438995,53587096,-25148101,1375,132735374918,18962197201,6986780745,752870794,29056176,13166004,ACTIVE,true,643,5224625737017377215,7751870094901102735,SCAN,49152,288000,0,245,0,642,642,normalized_topology_changed,245,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1532,1532,7660,false,trade_planning,65535,7656,7660,6966,2400,120,260,16862,0,151640,3103,74,0,4,22871393,841725166,76582918,233775254,2717540,233775254,7089264168,13429020,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088773,0,28764468,53004291,-24239823,1375,132832042568,18976006871,6621516398,752281724,29093730,13070478,ACTIVE,true,644,7584240097108002263,7751870094901102735,SCAN,0,288000,0,0,0,643,643,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1533,1533,7665,false,trade_planning,65535,7661,7665,6966,2400,120,260,16862,0,151639,3103,74,0,1,22793170,847394724,72442611,233760092,2171941,233760092,6991222529,10607129,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088773,0,29093901,52898678,-23804777,1375,133231894560,19033128579,6526296650,752841440,29157662,13049423,ACTIVE,true,644,7584240097108002263,7751870094901102735,SCAN,16384,288000,0,0,0,643,643,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1534,1534,7670,false,trade_planning,65535,7666,7670,6966,2400,120,260,16862,0,151633,3103,74,0,6,22695048,849020083,72334186,233770635,2673654,233770635,7269973347,13435746,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088773,0,28641390,53087804,-24446414,1375,133729309912,19104187926,6802218851,752698012,29355623,13063976,ACTIVE,true,645,3551327602530264047,7751870094901102735,SCAN,0,288000,0,0,0,644,644,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1535,1535,7675,false,trade_planning,65535,7671,7675,6966,2400,120,260,16862,0,151628,3103,74,0,5,23012370,853186941,80151925,233755565,4003639,233755565,7932747666,19532497,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088773,0,28277716,54903526,-26625810,1375,133911057419,19130151832,7458896419,753921886,29455025,13062194,ACTIVE,true,645,3551327602530264047,7751870094901102735,SCAN,16384,288000,0,0,0,644,644,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1536,1536,7680,false,trade_planning,65535,7676,7680,6966,2400,120,260,16862,0,151626,3103,74,0,2,22926165,856818141,75051833,233759787,4859740,233759787,8021144236,24969446,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088773,0,28890619,54949421,-26058802,1375,133544459529,19077780722,7541856040,753105287,29110100,13123729,ACTIVE,true,646,775746151012298847,7751870094901102735,SCAN,0,288000,0,0,0,645,645,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1537,1537,7685,false,trade_planning,65535,7681,7685,6966,2400,120,260,16862,0,151624,3103,74,0,2,22873356,851583512,79995098,233747791,4733029,233747791,7588916030,23876654,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088773,0,29052012,54664627,-25612615,1375,133117263144,19016752662,7110720626,754166963,29084495,13137399,ACTIVE,true,646,775746151012298847,7751870094901102735,SCAN,16384,288000,0,0,0,645,645,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1538,1538,7690,false,trade_planning,65535,7686,7690,6966,2400,120,260,16862,0,151619,3103,74,0,5,22978942,841907681,84805518,233756858,3135394,233756858,7142401063,15797044,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088773,0,29308254,53138073,-23829819,1375,133092540905,19013220897,6672285269,751619516,29440791,12992547,ACTIVE,true,647,6120860624934810333,7751870094901102735,SCAN,0,288000,0,0,0,646,646,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1539,1539,7695,false,trade_planning,65535,7691,7695,6966,2400,120,260,16862,0,151614,3103,74,0,5,23272091,852716672,75023352,233740129,2973808,233740129,7833663484,14295642,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357088944,0,29188548,54446301,-25257753,1375,133401835754,19057405896,7365049092,753051451,29763440,13005357,ACTIVE,true,647,6120860624934810333,7751870094901102735,SCAN,16384,288000,0,0,0,646,646,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1540,1540,7700,false,trade_planning,65535,7696,7700,6966,2400,120,260,16862,0,151611,3103,74,0,3,23616967,853316283,73204760,233745631,5376144,233745631,7650044493,28058806,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357089013,0,29344754,54039450,-24694696,1375,133208046781,19029721758,7167666937,751630900,29694777,13014216,ACTIVE,true,648,5057183052308044955,7751870094901102735,SCAN,0,288000,0,0,0,647,647,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1541,1541,7705,false,trade_planning,65535,7701,7705,6966,2400,120,260,16862,0,151609,3103,74,0,2,23411999,853497469,78871054,233730215,3160180,233730215,7616652741,16640328,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357089064,0,29549997,54535200,-24985203,1375,133098300750,19014043758,7145693663,753069861,29529694,13061559,ACTIVE,true,648,5057183052308044955,7751870094901102735,SCAN,16384,288000,0,0,0,647,647,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1542,1542,7710,false,trade_planning,65535,7706,7710,6966,2400,120,260,16862,0,151608,3103,74,0,1,23234185,846971938,78581728,233739936,4851670,233739936,7138700010,25246877,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357089133,0,28812978,53111455,-24298477,1375,133086872657,19012411173,6659134383,752136123,29692536,13009499,ACTIVE,true,649,3652634350592622881,7751870094901102735,SCAN,0,288000,0,0,0,648,648,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1543,1543,7715,false,trade_planning,65535,7711,7715,6966,2400,120,260,16862,0,151607,3103,74,0,1,23157555,840955457,82779268,233729600,3861335,233729600,7329607376,18989818,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357089201,0,28554395,53820101,-25265706,1375,133370862703,19052981169,6856298808,753115709,29462629,13162427,ACTIVE,true,649,3652634350592622881,7751870094901102735,SCAN,16384,288000,0,0,0,648,648,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1544,1544,7720,false,trade_planning,65535,7716,7720,6966,2400,120,260,16862,0,151604,3103,74,0,3,22935768,836133286,78860925,233719606,3314386,233719606,7406756692,16482019,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357089150,0,28369669,53246704,-24877035,1375,133505628968,19072233498,6935955923,752774420,29068733,13096350,ACTIVE,true,650,1894814318728411903,7751870094901102735,SCAN,0,288000,0,0,0,649,649,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1545,1545,7725,false,trade_planning,65535,7721,7725,6966,2400,120,260,16862,0,151604,3103,74,0,0,22778238,832733582,78338385,233736563,4693594,233736563,6900097570,23572907,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357089150,0,28563723,52490937,-23927214,1375,133616365407,19088052982,6422205913,754194441,29300636,13043309,ACTIVE,true,650,1894814318728411903,7751870094901102735,SCAN,16384,288000,0,0,0,649,649,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1546,1546,7730,false,trade_planning,65535,7726,7730,6966,2400,120,260,16862,0,151603,3103,74,0,1,23011967,832519528,83817028,233705535,2546497,233705535,7043835679,13232946,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357089150,0,28934219,52926492,-23992273,1375,134193740113,19170535078,6576283983,754421283,29205382,12983179,ACTIVE,true,651,2834413486323718445,7751870094901102735,SCAN,0,288000,0,0,0,650,650,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1547,1547,7735,false,trade_planning,65535,7731,7735,6966,2400,120,260,16862,0,151600,3103,74,0,3,22522800,838717056,74652362,233737336,4200183,233737336,7229708245,20753849,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357089150,0,28713465,53308512,-24595047,1375,134616087348,19230870387,6754635646,755752680,29140023,13141575,ACTIVE,true,651,2834413486323718445,7751870094901102735,SCAN,16384,288000,0,0,0,650,650,normalized_topology_changed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1548,1548,7740,false,trade_planning,65535,7736,7740,6966,2400,120,260,16862,0,151599,3103,74,0,1,22772039,850030228,74674979,233736820,3236619,233736820,7810575509,16735471,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357089150,0,28594788,54804142,-26209354,1375,134837842196,19262549694,7339521288,756924023,29303618,13149441,ACTIVE,true,651,2834413486323718445,7751870094901102735,SCAN,32768,288000,0,21,0,650,650,normalized_topology_changed,21,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1549,1549,7745,false,trade_planning,65535,7741,7745,6966,2400,120,260,16862,0,151599,3103,74,0,0,22970418,859325600,74257824,233724708,3895196,233724708,8282431659,20734372,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357089150,0,28809151,55904313,-27095162,1375,134540789867,19220113598,7807378537,757666832,29287876,13195412,ACTIVE,true,651,2834413486323718445,7751870094901102735,SCAN,49152,288000,0,240,0,650,650,normalized_topology_changed,240,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1550,1550,7750,false,trade_planning,65535,7746,7750,6965,2400,120,260,16862,0,151597,3103,74,0,2,22897521,855512738,80739969,233718877,5078305,233718877,7673829664,25924912,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357089150,0,28791746,54827138,-26035392,1375,133920119537,19131446438,7193586002,756286489,29364176,13103674,ACTIVE,true,651,2834413486323718445,7751870094901102735,SCAN,65536,288000,0,609,0,650,650,normalized_topology_changed,609,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
1551,1551,7755,false,trade_planning,65535,7751,7755,6965,2400,120,260,16862,0,151595,3103,74,0,2,23193728,851307964,81329820,233735989,3031559,233735989,7416437444,15356463,454318750,10165750,384500,9781250,307600000,146718750,0,0,0,357089150,0,29251949,54118248,-24866299,1375,133810210979,19115745228,6946762231,756411631,29572367,13008380,ACTIVE,true,651,2834413486323718445,7751870094901102735,SCAN,81920,288000,0,1062,0,650,650,normalized_topology_changed,1062,2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989759488,0,0,0,0
