epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap,merchant_credit_budget,merchant_credit_committed,merchant_credit_drawn,merchant_credit_repaid,merchant_credit_premium_repaid,merchant_credit_outstanding,merchant_credit_bad_debt,recovery_candidates,recovery_approved,recovery_restarted,recovery_failed,recovery_liquidated_buildings,trade_active_keys_pruned,trade_deficit_episodes_started,trade_deficit_episodes_resolved,trade_candidates_stale_generation,trade_candidates_arbitrated_out,trade_true_source_stock_failures,merchant_cash,merchant_inventory_retail_value,merchant_inventory_liquidation_value,merchant_economic_assets,merchant_procurement_margin_value,merchant_trade_purchase_cash,merchant_trade_sale_cash,merchant_operating_outflow,merchant_liquidity_coverage_q16,merchant_effective_buy_factor_q16,building_investment_buildings_started,building_investment_portfolios_started,building_investment_types_started,building_investment_owner_population_moved,building_investment_max_type_owner_share_q16,building_investment_demand_limited,building_investment_material_limited,building_investment_capital_limited,building_investment_owner_population_limited,recovery_partially_liquidated_buildings,recovery_fully_liquidated_groups
2549,2551,2551,false,trade_planning,65535,2551,2551,3590,2400,120,261,10440,0,312450,0,217054,189,334,20207637,2038529824,26149969,642762044,160502649,642762044,12716324113,603889249,0,0,0,0,0,0,0,0,0,0,0,85255105,27070029,58185076,1110,278491804304,15288866032,12114674481,2239617,39784543576,12112434864,8125992723,45927036,21902904,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,4096,12933,0,1387,546,0,0,initial_topology_capture,1387,1865,0,10864495,19,69040,43435,21315,9342,8900,442,227,14091,0,0,84,0,0,67,0,5,0,855017259008,0,0,0,0,1104750,46,30,125,92,65,46,0,125,3,0,0,108770633,385957539,35623091,350334448,355236746,2550,0,5582,96701,3813,333,17,0,1417,0,2,0,66316603194,1286133,0,0,0,518251,0,1024,125,38,82,433,0,85,87,0,0,0,1651312325185,226963601334,215614724206,1866927049391,638432971,0,4989571,12112434864,8934653,62259,603,36,46,307,65536,0,0,9,9,433,0
2550,2552,2552,false,trade_planning,65535,2552,2552,3585,2400,120,261,10440,0,440251,0,181235,203,469,18280338,3310733850,16186002,1040264037,340639150,1040264037,25001676422,241596629,0,0,0,0,0,0,0,0,0,0,0,84254546,40694455,43560091,1126,351054748688,25907478452,24761866761,1786968,50150678491,24760079793,9348105757,35945932,16257133,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,8192,12933,0,2845,546,0,0,initial_topology_capture,2845,3735,0,10864495,19,69040,43435,21315,9342,8900,442,227,14091,0,0,84,0,0,59,0,8,0,856313298944,0,0,0,0,1025000,48,31,116,84,56,48,0,147,1,0,0,141586095,400373975,35156967,365217008,1121139719,2551,0,5602,96744,3835,331,17,0,1417,0,2,0,100047546127,3080272,0,21259,82,496992,0,1043,136,33,104,937,0,94,78,0,0,0,1676637420532,197521736081,187645042083,1864282462615,1304783317,0,1546919,24760079793,4437793,62259,538,31,48,447,65536,0,0,0,6,936,1
2551,2553,2553,false,trade_planning,65535,2553,2553,3577,2400,120,261,10438,0,389562,0,210047,198,266,22090485,2172184715,47212272,825437044,300176851,825437044,10100366737,392514649,0,0,0,0,0,0,0,0,0,0,0,100975529,40886183,60089346,1151,393055559415,12147258626,9709524211,1672123,56150794313,9707852088,9433281586,28010111,66428913,ACTIVE,true,1,7807461096362226339,7725447737348676331,ROUTE,12933,12933,0,48,546,0,0,initial_topology_capture,48,70,0,10864495,19,69040,43435,21315,9342,8900,442,227,14091,0,0,84,0,0,49,0,10,0,859190591488,0,0,0,0,1036250,57,41,131,100,52,55,0,107,1,0,0,152277285,405171719,42798401,362373318,760239794,2552,0,5598,96784,3831,331,17,0,1417,0,2,0,105968120746,133355,0,0,0,496992,0,1061,141,27,111,500,0,108,105,0,0,0,1700968547325,197443648075,187570858722,1888539406047,512007040,0,4303762,9707852088,11482939,62259,480,31,55,433,65536,0,0,0,13,498,2
2552,2554,2554,false,trade_planning,65535,2554,2554,3568,2400,120,261,10437,0,321952,0,210093,173,303,22448708,2222836578,31504443,706449276,225265825,706449276,13274778489,215581720,0,0,0,0,0,0,0,0,0,0,0,57601712,19744284,37857428,1119,219162814475,35851566077,13060831387,1634618,31308973600,13059196769,37690234644,41917162,26748166,ACTIVE,true,1,7807461096362226339,7725447737348676331,ROUTE,12933,12933,32,48,546,0,0,initial_topology_capture,48,70,0,10885558,19,69164,43528,21358,9348,8906,442,229,14112,0,0,85,0,0,83,43,9,0,858846658560,74252095568,0,0,0,986750,35,23,132,106,68,35,0,165,4,0,0,258033930,373817343,36310114,337507229,26945561660,2553,242,5574,96824,3806,332,17,0,1417,0,2,0,62475354879,131480,0,0,0,496992,0,1034,125,26,86,833,0,97,124,0,49,0,1699540312272,196996372574,187145948358,1886686260630,688538262,97023784,1109438,13156220553,8466038,62259,689,25,35,854,65536,0,0,3,9,832,1
2553,2555,2555,false,trade_planning,65535,2555,2555,3571,2400,120,261,10435,0,324664,0,197224,185,342,22342838,2301683700,33743435,730328444,251015036,730328444,9719841677,185599349,180495550,3609911,0,3609911,0,180495550,0,0,0,152067930,0,65941567,30076591,35864976,1082,231188951940,11523012514,9355449682,1702904,33026993232,9353746778,8011598123,40817935,20867389,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,0,15560,0,0,547,0,0,initial_topology_capture,0,0,0,10887709,19,69168,43532,21362,9348,8906,442,229,14116,0,0,85,0,0,76,4,11,0,857877774336,3795789806,0,0,0,1246750,43,33,114,87,56,43,0,138,2,0,0,166848279,354005607,34918204,319087403,1124528469,2554,129,5573,96858,3805,332,17,0,1417,0,2,0,63929257870,1580346,0,0,0,496992,0,988,123,38,90,575,978,92,85,0,0,0,1706704226360,199478656473,189504110493,1896208336853,493549331,2405108,13161741,9356151886,11954761,62259,616,30,43,498,65536,0,13,9,0,573,2
2554,2556,2556,false,trade_planning,65535,2556,2556,3556,2400,120,261,10436,0,311416,0,217904,162,346,16848805,2319563713,48930385,650255303,405535332,650255303,16424406894,978274110,7195200,8994,8994,0,7195200,0,0,0,0,5955808,0,60818922,28909016,31909906,1100,282451612819,20962946604,15441058378,2120794,40350230507,15438937584,14535479469,46180197,22178455,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,4096,15560,0,1235,547,0,0,initial_topology_capture,1235,1501,0,10887709,19,69168,43532,21362,9348,8906,442,229,14116,0,0,85,0,0,60,0,16,0,857240240128,0,0,0,0,1632500,43,32,140,107,64,43,0,162,5,0,0,92706493,381571563,31276701,350294862,339938079,2555,0,5575,96888,3807,332,17,0,1417,0,2,0,80404106647,219788,0,0,0,496992,0,1013,116,38,76,442,0,101,75,0,0,0,1709502666058,199581709258,189602010329,1899104676387,813448684,0,4018782,15438937584,7256585,62259,746,30,43,261,65536,0,0,8,0,442,0
2555,2557,2557,false,trade_planning,65535,2557,2557,3558,2400,120,261,10437,0,430476,0,190805,192,397,26487710,2905814365,62038748,1011963362,328990337,1011963362,53987582583,275592234,0,0,0,0,0,0,0,0,0,0,0,91900843,36522655,55378188,1124,372872671727,55108179163,53713317791,1327442,53267524635,53711990349,31484935932,49099408,24589178,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,12288,15560,0,3572,547,0,0,initial_topology_capture,3572,4581,0,10887709,19,69168,43532,21362,9348,8906,442,229,14116,0,0,85,0,0,50,0,10,0,857726779392,0,0,0,0,2116750,58,42,122,93,68,54,0,130,4,0,0,13995078567,406451893,42808002,363643891,14383862963,2556,0,5565,96920,3798,332,17,0,1416,0,2,0,106378297450,1124429,0,20975,0,476017,0,1035,135,32,98,656,0,88,94,0,0,0,1675771073654,216500842432,205675135206,1881446208860,2828505486,0,4621308,53711990349,2044670,62259,1097,33,54,1295,65536,0,0,0,10,656,0
2556,2558,2558,false,trade_planning,65535,2558,2558,3570,2400,120,261,10441,0,399582,0,199930,200,297,21699155,2295202110,3236885,880425962,312504193,880425962,10063284064,273086971,0,0,0,0,0,0,0,0,0,0,0,103724615,36720217,67004398,1145,392746899546,11123167624,9791936898,1739805,56106700034,9790197093,4279231106,28133751,65138139,ACTIVE,true,1,7807461096362226339,7725447737348676331,ROUTE,15560,15560,32,48,547,0,0,initial_topology_capture,48,71,0,10907054,19,69289,43610,21397,9364,8922,442,229,14133,0,0,85,0,0,79,35,6,0,857403817984,97341315989,0,0,0,1723500,58,43,147,115,63,58,0,132,5,0,0,320097714,403280563,41336489,361944074,1050068107,2557,221,5549,96951,3778,336,17,0,1416,0,2,0,112036763791,10671377,0,0,0,476017,0,1069,152,35,115,625,0,90,104,0,43,0,1676963932753,214367895450,203648842100,1880612774853,516311476,56357423,4290930,9846554516,11161417,62259,895,36,58,886,65536,0,0,0,11,625,0
2557,2559,2559,false,trade_planning,65535,2559,2559,3579,2400,120,261,10440,0,338524,0,193407,180,294,30647859,2487468585,41455728,754977781,284029423,754977781,13843722926,364665107,0,0,0,0,0,0,0,0,0,0,0,97346027,32787680,64558347,1124,218127531249,36643493736,13480520645,1462826,31161075992,13479057819,38899393679,41804015,37922846,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,0,12924,0,0,548,0,0,initial_topology_capture,0,0,0,10909581,19,69293,43614,21400,9364,8922,442,229,14137,0,0,85,0,0,73,3,9,0,858888601600,1095138212,0,0,0,1013500,54,43,141,109,58,52,0,135,1,0,0,120769489,385906002,47313340,338592662,27593691929,2558,134,5565,96996,3796,334,17,0,1416,0,2,0,62134759499,5813322,0,5896,843,470121,0,1032,129,38,89,278,3594,92,98,0,1,0,1676175241248,215214285252,204452909849,1880628151097,710724726,550443,4176910,13479608262,8149333,62259,389,31,52,390,65536,0,0,0,18,277,1
2558,2560,2560,false,trade_planning,65535,2560,2560,3572,2400,120,261,10438,0,329542,0,192197,164,313,15594792,2390818454,20165423,756952233,365378329,756952233,7227991620,222785139,179999400,3599988,0,3599988,0,179999400,0,0,0,151647648,0,55850055,23480753,32369302,1076,230385145829,7940583992,6826842766,1635685,32912163786,6825207081,1819811728,48438951,18838447,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,4096,12924,0,1453,548,0,0,initial_topology_capture,1453,1888,0,10909581,19,69293,43614,21400,9364,8922,442,229,14137,0,0,85,0,0,63,0,10,0,858825687040,0,0,0,0,508250,39,32,125,95,66,39,0,98,2,0,0,92209745,348087467,27728761,320358706,296069309,2559,0,5565,97032,3799,331,17,0,1416,0,2,0,65718396845,3070504,0,0,0,470121,0,988,126,31,101,88,0,82,78,0,0,0,1675192748524,215484983275,204710072142,1879902820666,360446972,0,2970238,6825207081,16085289,62259,250,30,39,292,65536,0,0,8,9,86,2
2559,2561,2561,false,trade_planning,65535,2561,2561,3587,2400,120,261,10437,0,336989,0,192099,163,394,21231508,2466193094,56647770,760555892,392058018,760555892,15599150885,509817526,0,0,0,0,0,0,0,0,0,0,0,65266611,26427264,38839347,1096,285482192577,19481325335,15091291798,1958439,40783170479,15089333359,8883888585,46338002,26681143,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,8192,12924,0,2975,548,0,0,initial_topology_capture,2975,3702,0,10909581,19,69293,43614,21400,9364,8922,442,229,14137,0,0,85,0,0,49,0,14,0,858712440832,0,0,0,0,1981250,51,33,127,95,68,51,0,118,3,0,0,321876316,385029088,35183292,349845796,251882540,2560,0,5572,97071,3808,329,17,0,1416,0,2,0,81101592387,1490020,0,0,0,470121,0,1001,116,35,91,57,0,97,96,0,0,0,1682941289799,212310610994,201694428157,1884635717956,795486092,0,28263401,15089333359,7309351,62259,1020,34,51,1053,65536,0,0,0,11,56,1
2560,2562,2562,false,trade_planning,65535,2562,2562,3574,2400,120,261,10436,0,380977,0,240102,195,397,23661085,2191876817,17311185,791840529,303577730,791840529,29785336889,1589140336,0,0,0,0,0,0,0,0,0,0,0,114009450,42011563,71997887,1134,343511473052,58857593032,28197775377,1578824,49073067681,28196196553,31857205562,39085003,19298781,ACTIVE,true,1,7807461096362226339,7725447737348676331,ROUTE,12924,12924,0,48,548,0,0,initial_topology_capture,48,68,0,10909581,19,69293,43614,21400,9364,8922,442,229,14137,0,0,85,0,0,40,0,9,0,856531402752,0,0,0,0,1001500,51,36,109,78,59,49,0,131,1,0,0,158146771,406024172,41016640,365007532,8210941640,2561,0,5574,97101,3812,327,17,0,1416,0,2,0,97944655838,163909,0,20975,0,449146,0,1030,111,39,93,1124,0,92,88,0,0,0,1680631663157,216427426039,205605389862,1886237053019,1485029214,0,19620176,28196196553,3906267,62259,652,36,49,515,65536,0,0,0,8,1123,1
2561,2563,2563,false,trade_planning,65535,2563,2563,3567,2400,120,261,10436,0,395624,0,203800,204,292,22312458,2478293233,18264631,838685613,193792151,838685613,10293157229,184684243,0,0,0,0,0,0,0,0,0,0,0,96066323,34329420,61736903,1156,394544425304,11130320595,10110287165,1814179,56363489434,10108472986,4309686015,29462217,66865972,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,0,14653,0,0,549,0,0,initial_topology_capture,0,0,0,10930605,19,69419,43695,21437,9381,8938,443,230,14158,0,0,85,0,0,65,37,12,0,857479315456,33968195748,0,0,0,1771500,52,40,135,114,64,52,0,113,2,0,0,322710847,402210250,42199479,360010771,783627058,2562,222,5562,97141,3797,330,17,0,1416,0,2,0,112342666073,403425,0,0,0,449146,0,1055,145,35,107,532,999,91,111,0,44,0,1680653626404,215789699274,204999551376,1885653177780,533195036,34433130,8085077,10142906116,10859147,62259,866,33,52,1043,65536,0,0,18,29,532,0
2562,2564,2564,false,trade_planning,65535,2564,2564,3578,2400,120,261,10436,0,331700,0,200003,162,390,20583872,2217526274,32459290,723693336,307126508,723693336,13430929447,336551355,0,0,0,0,0,0,0,0,0,0,0,81558269,27447473,54110796,1106,217188954226,23783395426,13095866829,1488737,31026993568,13094378092,27969513429,45701795,21598362,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,4096,14653,0,1308,549,0,0,initial_topology_capture,1308,1601,0,10930605,19,69419,43695,21437,9381,8938,443,230,14158,0,0,85,0,0,52,0,13,0,854794960896,0,0,0,0,733000,43,34,149,127,52,41,0,153,5,0,0,184964823,369670600,38219226,331451374,24726706659,2563,0,5565,97175,3803,327,17,0,1416,0,2,0,61936943899,277701,0,0,0,449146,0,1023,117,40,92,510,0,84,81,0,0,0,1679639303106,216525149144,205698226485,1885337529591,690166185,0,11815746,13094378092,8406419,62259,537,25,41,500,65536,0,0,0,0,510,0
2563,2565,2565,false,trade_planning,65535,2565,2565,3576,2400,120,261,10435,0,321341,0,200139,156,415,18055045,2214625260,14708003,719965127,327602136,719965127,6951464828,207171118,179999400,3599988,0,3599988,0,179999400,0,0,0,151647648,0,59117656,21994957,37122699,1075,229432986824,9791602721,6565994675,1700365,32776141073,6564294310,1797936686,41733598,21572783,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,8192,14653,0,2514,549,0,0,initial_topology_capture,2514,3240,0,10930605,19,69419,43695,21437,9381,8938,443,230,14158,0,0,85,0,0,46,0,6,0,853851242496,0,0,0,0,1045500,42,30,125,99,72,40,0,135,4,0,0,200191484,352419354,30229049,322190305,558424666,2564,0,5572,97217,3811,326,17,0,1416,0,2,0,65480956447,4655912,1257,220,0,450246,0,995,124,32,91,476,0,80,92,0,0,0,1679516007539,214859273569,204115649784,1883631657323,346490893,0,4396046,6564295567,16767794,62259,646,25,40,545,65536,0,0,0,3,474,2
2564,2566,2566,false,trade_planning,65535,2566,2566,3568,2400,120,261,10435,0,328918,0,200017,169,323,19376284,2302674707,19391834,759530791,247668002,759530791,20859728341,1121466874,0,0,0,0,0,0,0,0,0,0,0,50758411,21922511,28835900,1100,291350198980,27747545356,19739951707,1690240,41621457102,19738261467,18998405359,50555488,33547075,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,12288,14653,0,3805,549,0,0,initial_topology_capture,3805,4866,0,10930605,19,69419,43695,21437,9381,8938,443,230,14158,0,0,85,0,0,39,0,7,0,854895624192,0,0,0,0,631500,40,29,135,102,63,40,0,167,5,0,0,120533514,379842153,33965517,345876636,166371567,2565,0,5574,97253,3814,325,17,0,1416,0,2,0,83034332518,22490086,0,0,0,450246,0,1009,122,25,86,906,0,88,90,0,0,0,1676999290232,220105036162,209099108267,1886098398499,1039997810,0,9862302,19738261467,5568060,62259,355,27,40,411,65536,0,2,0,32,906,0
2565,2567,2567,false,trade_planning,65535,2567,2567,3577,2400,120,261,10436,0,379938,0,240943,199,397,20461852,2358531854,8820266,786891709,203465188,786891709,27818832425,1497358517,0,0,0,0,0,0,0,0,0,0,0,94772149,37119706,57652443,1122,341112778388,52918370343,26322815645,1341737,48730397019,26321473908,32081456120,30903086,22602576,ACTIVE,true,1,7807461096362226339,7725447737348676331,ROUTE,14653,14653,0,48,549,0,0,initial_topology_capture,48,68,0,10930605,19,69419,43695,21437,9381,8938,443,230,14158,0,0,85,0,0,34,0,5,0,854539108352,0,0,0,0,1676000,55,42,120,86,40,55,0,125,4,0,0,166876751,404598454,41584766,363013688,6356209659,2566,0,5581,97293,3821,325,17,0,1416,0,2,0,97361045059,2029267,0,0,0,450246,0,1053,134,22,89,1235,0,90,109,0,0,0,1657677022976,234140254196,222432522577,1880109545553,1386518479,0,7738764,26321473908,4127334,62259,750,36,55,516,65536,0,0,15,0,1235,0
2566,2568,2568,false,trade_planning,65535,2568,2568,3632,2400,120,261,10436,0,421965,0,177486,309,282,21488013,2797456806,9748263,994101260,407533418,994101260,10931584602,352215384,0,0,0,0,0,0,0,0,0,0,0,88078091,38546990,49531101,1161,394628914333,12337002571,10581186907,1817689,56375559293,10579369218,76044643875,29321106,72403823,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,0,13845,0,0,550,0,0,initial_topology_capture,0,0,0,10955971,19,69569,43796,21475,9399,8955,444,230,14193,0,0,86,0,0,63,38,9,0,856892112896,51380001551,0,0,0,1086750,44,32,135,104,76,44,0,127,8,0,0,189440522,442859810,41081862,401777948,59324955708,2567,226,5560,97326,3796,329,17,0,1416,0,2,0,112351335006,2574213,0,0,0,450246,0,1063,156,30,116,668,2694,92,116,0,62,0,1658008404197,234652914801,222919548586,1880927952783,558119927,52394556,68489299,10631763774,10220245,62259,688,33,44,501,65536,0,0,10,8,668,0
2567,2569,2569,false,trade_planning,65535,2569,2569,3692,2400,120,261,10436,0,319323,0,212366,288,302,27662981,2122785216,44061361,673974311,226413922,673974311,12719772958,204008527,0,0,0,0,0,0,0,0,0,0,0,78664423,25047708,53616715,1099,216384895119,34006332587,12517262960,1498529,30912127980,12515764431,39714807883,52598349,31464450,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,4096,13845,0,1317,550,0,0,initial_topology_capture,1317,1707,0,10955971,19,69569,43796,21475,9399,8955,444,230,14193,0,0,86,0,0,56,0,7,0,857307348992,0,0,0,0,960750,53,41,139,110,67,51,0,135,1,0,0,217289212,380416087,43694968,336721119,26232822278,2568,0,5569,97365,3806,328,17,0,1416,0,2,0,61683739061,2071996,0,0,0,450246,0,1019,112,30,86,1173,0,96,90,0,0,0,1657950841777,233144593977,221486648407,1879437490184,659767489,0,7706401,12515764431,8681488,62259,690,34,51,628,65536,0,0,10,20,1173,0
2568,2570,2570,false,trade_planning,65535,2570,2570,3693,2400,120,261,10436,0,295507,0,225792,156,337,22671561,1941071966,15281737,573898429,242301440,573898429,8228412686,245690716,179489100,3589782,0,3589782,0,179489100,0,0,0,151223829,0,87136786,34003300,53133486,1075,229827066878,9387740075,7804884947,1652077,32832438213,7803232870,1918329277,45819360,18288959,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,8192,13845,0,2686,550,0,0,initial_topology_capture,2686,3444,0,10955971,19,69569,43796,21475,9399,8955,444,230,14193,0,0,86,0,0,48,0,8,0,857676447744,0,0,0,0,1160750,51,40,115,88,54,51,0,98,2,0,0,140209703,358314563,37425609,320888954,578503726,2569,0,5566,97396,3805,326,17,0,1416,0,2,0,65465295734,2435817,0,220,0,450026,0,992,130,32,85,297,0,76,90,0,0,0,1657769169155,232399662383,220778965663,1878548134818,411501267,0,6484213,7803232870,13922890,62259,448,33,51,416,65536,0,0,9,0,297,0
2569,2571,2571,false,trade_planning,65535,2571,2571,3687,2400,120,261,10436,0,306339,0,222419,161,338,24486541,2092289785,61722758,661000144,277814925,661000144,12637812495,278145719,0,0,0,0,0,0,0,0,0,0,0,59421024,22234443,37186581,1104,288675186058,14269882647,12361706034,2039258,41239312399,12359666776,8815573907,51236603,27431319,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,12288,13845,0,4140,550,0,0,initial_topology_capture,4140,5130,0,10955971,19,69569,43796,21475,9399,8955,444,230,14193,0,0,86,0,0,41,0,7,0,857089245184,0,0,0,0,1005750,39,25,135,115,76,39,0,116,3,0,0,137644561,385208274,37439540,347768734,426822623,2570,0,5583,97437,3822,326,17,0,1416,0,2,0,82404214242,4480570,0,0,0,450026,0,1013,126,46,87,36,0,98,72,0,0,0,1658267084936,227184857397,215824916825,1874092001761,651550525,0,9804212,12359666776,8792809,62259,510,29,39,396,65536,0,9,0,0,36,0
2570,2572,2572,false,trade_planning,65535,2572,2572,3704,2400,120,261,10437,0,375524,0,245172,283,468,20709192,2450772112,15077192,786346363,243014866,786346363,7303049393,212075319,0,0,0,0,0,0,0,0,0,0,0,81055798,30287571,50768227,1132,324250137834,8213380105,7092585617,1611543,46321448375,7090974074,10224629365,33493355,19310515,ACTIVE,true,1,7807461096362226339,7725447737348676331,ROUTE,13845,13845,0,48,550,0,0,initial_topology_capture,48,68,0,10955971,19,69569,43796,21475,9399,8955,444,230,14193,0,0,86,0,0,33,0,8,0,857747750912,0,0,0,0,1169500,57,42,112,90,67,57,0,126,2,0,0,6846630490,400952711,37118663,363834048,489939865,2571,0,5586,97470,3826,326,17,0,1415,0,2,0,92529347499,300751,0,0,0,450026,0,1036,117,33,106,974,0,90,71,0,0,0,1679160198157,195758522541,185969994625,1865130192782,374565818,0,2096987,7090974074,15519086,62259,527,34,57,456,65536,0,0,0,0,974,0
2571,2573,2573,false,trade_planning,65535,2573,2573,3703,2400,120,261,10438,0,416195,0,183291,310,275,22431752,2949412126,30846318,992199168,196310270,992199168,12053979169,873679200,0,0,0,0,0,0,0,0,0,0,0,72066676,33234994,38831682,1162,394136619913,21890973232,11181997519,1697550,56305231520,11180299969,17987767710,37813962,21801811,ACTIVE,true,1,7807461096362226339,7725447737348676331,ROUTE,13845,13845,32,48,550,0,0,initial_topology_capture,48,68,0,10977820,19,69697,43874,21509,9418,8974,444,230,14208,0,0,86,0,0,62,34,5,0,857789693952,16037252807,0,0,0,2690750,54,43,139,103,70,54,0,106,2,0,0,618844892,402561518,43027524,359533994,702793364,2572,220,5565,97499,3802,329,17,0,1415,0,2,0,112420675510,32091,0,0,0,450026,0,1063,148,46,105,592,0,90,112,0,44,0,1682865815249,194277640868,184563161567,1867428976816,589886351,24790400,4262728,11205090369,9842695,62259,1444,36,54,1940,65536,0,0,0,20,592,0
2572,2574,2574,false,trade_planning,65535,2574,2574,3701,2400,120,261,10439,0,350424,0,181264,292,293,25303566,2560851539,40180493,817620957,198142413,817620957,13097741691,172746282,0,0,0,0,0,0,0,0,0,0,0,68280906,27455425,40825481,1124,216179207458,20679902615,12926571487,1576078,30882744023,12924995409,27983936625,65381653,14804263,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,0,14662,0,0,551,0,0,initial_topology_capture,0,0,0,10980580,19,69709,43886,21517,9418,8974,444,230,14220,0,0,86,0,0,59,8,11,0,857366069248,1060815958,0,0,0,1351250,55,42,127,94,61,55,0,154,5,0,0,343490037,374296298,42529315,331766983,23777470605,2573,144,5562,97533,3799,329,17,0,1415,0,2,0,61669958181,3909997,0,0,0,450026,0,1026,130,20,94,237,1877,100,92,0,4,0,1682117095320,193831205711,184139049539,1866256144859,681354732,424719,43209304,12925420128,8528869,62259,742,36,55,935,65536,0,0,0,3,237,0
2573,2575,2575,false,trade_planning,65535,2575,2575,3751,2400,120,261,10439,0,301280,0,219976,264,307,18045079,2117480472,26228494,631599203,110371735,631599203,8734313201,126517650,0,0,0,0,0,0,0,0,0,0,0,72515190,28524252,43990938,1067,229492266739,10021589689,8609405752,1610201,32784609626,8607795551,1542062144,33033070,11869662,ACTIVE,true,1,7807461096362226339,7725447737348676331,SCAN,4096,14662,0,1308,551,0,0,initial_topology_capture,1308,1582,0,10980580,19,69709,43886,21517,9418,8974,444,230,14220,0,0,86,0,0,50,0,9,0,857416400896,0,0,0,0,2217750,45,28,126,86,60,41,0,135,6,0,0,202363572,354379471,33465016,320914455,202653972,2574,0,5566,97579,3805,327,17,0,1415,0,2,0,65420719846,474499,0,220,0,449806,0,981,121,41,82,583,0,81,78,0,0,0,1681262411951,194322930805,184606186877,1865868598828,454181632,0,15954990,8607795551,12800398,62259,1097,29,41,639,65536,0,0,0,0,582,1
