epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap
1443,1444,1444,false,trade_planning,65535,1444,1444,3099,2400,120,261,8684,0,9517,0,1,0,2,52213,2935434,2513077,39099212,154255,39099212,2686562534,55276938,0,0,0,0,0,0,0,0,0,0,0,0,1621670,-1621670,236,12511775446,39495414414,2653818568,22532972,1787396596,2631285596,789933412705,2598868,1158621,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,887,0,0,initial_topology_capture,0,0,0,19444369,76,90486,66983,39318,6102,4936,1166,183,29135,0,26568,630,0,0,352,38,30,0,4232052736,738441869,0,0,0,0,0,0,0,0,1,0,0,9,0,276,0,0,554160,104417,449743,9524166009,1443,1442,2421,37215,576,42,9,0,1788,0,6,0
1444,1445,1445,false,trade_planning,65535,1445,1445,3098,2400,120,261,8684,0,8920,0,3,0,4,73517,4150147,1640801,36651280,98983,36651280,1978460397,49819767,0,0,0,0,0,0,0,0,0,0,0,0,1586438,-1586438,204,10919563438,145330598764,1950927347,22286717,1559937734,1928640630,679863896958,2446225,1160269,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,888,0,0,initial_topology_capture,0,0,0,19469223,76,90588,67060,39362,6118,4950,1168,183,29174,0,26597,634,0,0,354,44,42,0,4232052736,1002042339,0,0,0,0,0,0,1,1,1,0,0,13,0,244,0,0,659662,135778,523884,9976230106,1444,1443,2423,37230,573,42,9,0,1793,0,6,0
1445,1446,1446,false,trade_planning,65535,1446,1446,3098,2400,120,261,8684,0,8987,0,3,0,0,16068,1596200,439520,36881826,236590,36881826,1484942102,30132309,0,0,0,0,0,0,0,0,0,0,0,0,1568161,-1568161,224,12534674127,19073756286,1474131030,19321237,1790667826,1454809793,776864377872,1711732,882321,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,889,0,0,initial_topology_capture,0,0,0,19496266,76,90691,67133,39400,6145,4974,1171,183,29210,0,26630,636,0,0,359,38,33,0,4232052736,947962363,0,0,0,0,0,0,2,1,0,0,0,14,0,271,0,0,400874,41876,358998,6056197990,1445,1444,2418,37242,567,44,9,0,1793,0,5,0
1446,1447,1447,false,trade_planning,65535,1447,1447,3098,2400,120,261,8684,0,9657,0,1,0,2,82266,1860630,1802984,39493320,234840,39493320,3965092252,77587974,0,0,0,0,0,0,0,0,0,0,0,0,1829380,-1829380,243,12285942240,146668483048,3930043088,42538810,1755134708,3887504278,590079713088,2281867,1042118,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,890,0,0,initial_topology_capture,0,0,0,19522397,76,90794,67205,39444,6173,5000,1173,183,29237,0,26658,636,0,0,365,44,38,0,4232052736,776991716,0,0,0,0,0,0,5,5,4,0,0,14,0,247,0,0,438870,144857,294013,8526347264,1446,576,2413,37253,560,44,9,0,1795,0,5,0
1447,1448,1448,false,trade_planning,65535,1448,1448,3098,2400,120,261,8684,0,9393,0,2,0,3,90546,2621747,1376575,38683070,192831,38683070,2777501179,56628692,0,0,0,0,0,0,0,0,0,0,0,0,1575819,-1575819,229,12023161628,38670862403,2743508695,22636208,1717594614,2720872487,759035111995,2729122,1536263,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,891,0,0,initial_topology_capture,0,0,0,19548278,76,90891,67283,39491,6189,5013,1176,183,29277,0,26685,640,0,0,379,47,33,0,4227858432,366412475,0,0,0,0,0,0,1,1,0,0,0,11,1,271,0,0,521984,148697,373287,9029195955,1447,1446,2416,37272,562,44,9,0,1795,0,6,0
1448,1449,1449,false,trade_planning,65535,1449,1449,3097,2400,120,261,8684,0,9513,0,1,0,3,67707,3853598,1142289,39198446,234980,39198446,2651503449,61322549,0,0,0,0,0,0,0,0,0,0,0,0,1624553,-1624553,236,12258627448,90688946615,2614583250,24402350,1751232598,2590180900,790858238065,2608734,1162484,ACTIVE,true,1,1491153001861690607,5074282379595686183,ROUTE,14177,14177,0,40,891,0,0,initial_topology_capture,40,72,0,19548278,76,90891,67283,39491,6189,5013,1176,183,29277,0,26685,640,0,0,332,0,47,0,4227858432,0,0,0,0,0,0,0,1,0,0,0,0,11,0,282,0,0,569905,125706,444199,9513207138,1448,0,2424,37287,574,44,9,0,1791,0,6,0
1449,1450,1450,false,trade_planning,65535,1450,1450,3096,2400,120,261,8684,0,8914,0,3,0,4,109830,3825573,814158,36697552,220409,36697552,1835586412,49735038,0,0,0,0,0,0,0,0,0,0,0,0,1598408,-1598408,205,11255251895,149347575791,1810589827,24738453,1607893221,1785851374,680686383937,2492990,1103068,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,892,0,0,initial_topology_capture,0,0,0,19574436,76,90988,67355,39538,6211,5033,1178,184,29297,0,26705,645,0,0,337,47,42,0,4227858432,846403774,0,0,0,0,0,0,5,3,1,0,0,12,0,267,0,0,642978,192524,450454,10317997984,1449,1448,2427,37310,580,44,9,0,1788,0,6,0
1450,1451,1451,false,trade_planning,65535,1451,1451,3095,2400,120,261,8684,0,8985,0,3,0,2,15314,1138180,755386,36756354,109059,36756354,1460002430,31288788,0,0,0,0,0,0,0,0,0,0,0,0,1550158,-1550158,225,12670769802,10787247228,1448242389,19528747,1810110067,1428713642,775229818117,1710864,880681,ACTIVE,true,1,1491153001861690607,5074282379595686183,ROUTE,14177,14177,32,40,892,0,0,initial_topology_capture,40,72,0,19599547,76,91069,67430,39594,6214,5033,1181,184,29316,0,26720,649,0,0,360,56,33,0,4227858432,892101370,0,0,0,0,0,0,1,1,1,0,0,11,0,234,0,0,398614,40847,357767,6039224281,1450,575,2420,37319,572,45,9,0,1788,0,6,0
1451,1452,1452,false,trade_planning,65535,1452,1452,3095,2400,120,261,8684,0,9651,0,1,0,2,108226,2824180,2996437,39516085,821542,39516085,3920315958,92428321,0,0,0,0,0,0,0,0,0,0,0,0,1837993,-1837993,246,11986964165,103368031894,3862951623,35063986,1712423550,3827887637,591945980380,2283812,1075267,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,893,0,0,initial_topology_capture,0,0,0,19602955,76,91090,67442,39604,6220,5039,1181,184,29322,0,26722,649,0,0,332,10,38,0,4227858432,123290382,0,0,0,0,0,0,5,4,6,0,0,9,0,256,0,0,504715,187195,317520,8596073916,1451,3,2427,37334,580,45,9,0,1787,0,6,0
1452,1453,1453,false,trade_planning,65535,1453,1453,3092,2400,120,261,8684,0,9387,0,2,0,4,70485,3357158,910266,38809586,177403,38809586,2759330908,56182464,0,0,0,0,0,0,0,0,0,0,0,0,1589196,-1589196,232,12418336322,32529294606,2730965652,27817208,1774048140,2703148444,757651117617,2697426,1455716,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,894,0,0,initial_topology_capture,0,0,0,19626963,76,91191,67529,39649,6222,5039,1183,185,29369,0,26764,649,0,0,356,45,21,0,4232052736,649087922,0,0,0,0,1,0,1,0,0,1,0,8,0,256,0,0,544889,126122,418767,8971451181,1452,569,2431,37351,579,45,9,0,1792,0,6,0
1453,1454,1454,false,trade_planning,65535,1454,1454,3091,2400,120,261,8684,0,9510,0,1,0,5,56959,2331748,2321013,39144935,291891,39144935,3274416803,68169769,0,0,0,0,0,0,0,0,0,0,0,0,1603301,-1603301,235,12891529532,130185201606,3229083706,22836672,1841647181,3206247034,789656229808,2598194,1166765,ACTIVE,true,1,1491153001861690607,5074282379595686183,ROUTE,14177,14177,0,40,894,0,0,initial_topology_capture,40,72,0,19626963,76,91191,67529,39649,6222,5039,1183,185,29369,0,26764,649,0,0,318,0,38,0,4232052736,0,0,0,0,0,0,0,1,1,0,0,0,8,0,276,0,0,555357,106718,448639,9438858405,1453,0,2434,37368,582,47,9,0,1790,0,6,0
1454,1455,1455,false,trade_planning,65535,1455,1455,3090,2400,120,261,8684,0,8912,0,3,0,4,87516,2970500,1653152,36676580,487141,36676580,1713435065,51654966,0,0,0,0,0,0,0,0,0,0,0,0,1633104,-1633104,205,11385855850,148654163458,1684522763,22742664,1626550934,1661780099,680288591947,2462978,1027112,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,895,0,0,initial_topology_capture,0,0,0,19652021,76,91294,67611,39702,6231,5045,1186,185,29396,0,26789,653,0,0,342,53,29,0,4232052736,1008932266,0,0,0,0,0,0,0,0,3,0,0,12,0,243,0,0,613737,164063,449674,10205596453,1454,1453,2433,37382,581,46,9,0,1791,0,6,0
1455,1456,1456,false,trade_planning,65535,1456,1456,3090,2400,120,261,8684,0,8985,0,3,0,2,15727,3315487,386704,36852709,169918,36852709,1565128343,26296861,0,0,0,0,0,0,0,0,0,0,0,0,1559160,-1559160,223,12784227581,12008485242,1554584378,15752896,1826318320,1538831482,775564667686,1711270,882008,ACTIVE,true,1,1491153001861690607,5074282379595686183,ROUTE,14177,14177,32,40,895,0,0,initial_topology_capture,40,72,0,19675552,76,91387,67685,39749,6244,5054,1190,185,29416,0,26812,657,0,0,352,47,37,0,4232052736,488376410,0,0,0,0,0,0,3,2,1,0,0,15,0,271,0,0,399807,41353,358454,6185848919,1455,36,2425,37393,569,47,10,0,1793,0,6,0
1456,1457,1457,false,trade_planning,65535,1457,1457,3089,2400,120,261,8684,0,9653,0,1,0,0,91416,2794889,2450179,39572055,513967,39572055,3586963706,89679455,0,0,0,0,0,0,0,0,0,0,0,0,1793578,-1793578,244,12320543014,195703351886,3539997987,42713736,1760077677,3497284251,595031572442,2360483,1112121,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,896,0,0,initial_topology_capture,0,0,0,19677901,76,91408,67697,39759,6244,5054,1190,185,29420,0,26814,657,0,0,334,10,28,0,4232052736,75006078,0,0,0,0,0,0,4,4,9,0,0,12,0,246,0,0,544616,155644,388972,8441026918,1456,5,2436,37410,581,47,10,0,1792,0,6,0
1457,1458,1458,false,trade_planning,65535,1458,1458,3087,2400,120,261,8684,0,9385,0,2,0,4,61200,3155364,1411720,38793284,664730,38793284,2801217257,60359111,0,0,0,0,0,0,0,0,0,0,0,0,1599752,-1599752,233,12711737208,47697170850,2765469151,24611005,1815962561,2740858146,758740478513,2754728,1511970,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,897,0,0,initial_topology_capture,0,0,0,19705871,76,91510,67784,39813,6251,5058,1193,185,29470,0,26844,660,0,0,353,54,35,0,4232052736,306404824,0,0,0,0,0,0,0,0,1,0,0,11,1,271,0,0,479858,107710,372148,9364984517,1457,1456,2432,37423,576,46,10,0,1794,0,6,0
1458,1459,1459,false,trade_planning,65535,1459,1459,3087,2400,120,261,8684,0,9507,0,1,0,0,56706,3581657,1856622,39146889,121820,39146889,2699502872,61245051,0,0,0,0,0,0,0,0,0,0,0,0,1653337,-1653337,234,12560020339,149301678068,2662866331,24608510,1794288722,2638257821,795568659988,2588485,1188964,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,4096,14177,0,884,897,0,0,initial_topology_capture,884,862,0,19705871,76,91510,67784,39813,6251,5058,1193,185,29470,0,26844,660,0,0,323,0,30,0,4232052736,0,0,0,0,0,0,0,1,0,0,0,0,12,0,282,0,0,574060,106964,467096,9873389868,1458,0,2439,37440,587,46,10,0,1790,0,6,0
1459,1460,1460,false,trade_planning,65535,1460,1460,3086,2400,120,261,8684,0,8910,0,3,0,2,74288,2108836,1565201,36609058,108808,36609058,2295932296,57169403,0,0,0,0,0,0,0,0,0,0,0,0,1571909,-1571909,203,11926782676,109571823895,2263887765,25124872,1703826204,2238762893,679324628623,2452481,1035050,ACTIVE,true,1,1491153001861690607,5074282379595686183,ROUTE,14177,14177,32,40,897,0,0,initial_topology_capture,40,72,0,19727865,76,91601,67859,39859,6261,5065,1196,185,29493,0,26869,664,0,0,325,46,44,0,4236247040,1179141061,0,0,0,0,0,0,4,2,1,0,0,12,0,267,0,0,589812,140424,449388,9791052203,1459,1458,2438,37456,587,44,10,0,1791,0,6,0
1460,1461,1461,false,trade_planning,65535,1461,1461,3086,2400,120,261,8684,0,8983,0,3,0,3,16395,2653328,571688,36894183,220867,36894183,1251476361,30872636,0,0,0,0,0,0,0,0,0,0,0,0,1542843,-1542843,223,12366564424,16048644164,1236856538,16252813,1766652149,1220603725,772864417614,1713310,879735,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,898,0,0,initial_topology_capture,0,0,0,19730720,76,91622,67871,39867,6266,5070,1196,185,29498,0,26873,664,0,0,290,8,43,0,4236247040,127719438,0,0,0,0,0,0,2,2,1,0,0,12,0,234,0,0,399500,41514,357986,5960170133,1460,19,2442,37471,596,43,10,0,1787,0,6,0
1461,1462,1462,false,trade_planning,65535,1462,1462,3085,2400,120,261,8684,0,9653,0,1,0,0,124889,2640328,2329270,39602372,561704,39602372,4230414395,96584647,0,0,0,0,0,0,0,0,0,0,0,0,1862145,-1862145,241,12661015911,108531681783,4180514586,46684838,1808716648,4133829748,590507315292,2424246,1058160,ACTIVE,true,1,1491153001861690607,5074282379595686183,ROUTE,14177,14177,32,40,898,0,0,initial_topology_capture,40,72,0,19754459,76,91713,67942,39916,6280,5080,1200,185,29530,0,26891,668,0,0,308,49,31,0,4236247040,1056619406,0,0,0,0,0,0,2,2,7,0,0,9,0,254,0,0,508031,202922,305109,9009627424,1461,37,2437,37484,590,43,11,0,1787,0,6,0
1462,1463,1463,false,trade_planning,65535,1463,1463,3084,2400,120,261,8684,0,9382,0,2,0,4,76217,3151296,927542,38783166,247184,38783166,2850630564,60654976,0,0,0,0,0,0,0,0,0,0,0,0,1653667,-1653667,231,12806747295,36485819266,2816127687,26152099,1829535435,2789975588,758503080335,2810528,1486031,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,899,0,0,initial_topology_capture,0,0,0,19755927,76,91727,67950,39923,6284,5084,1200,185,29537,0,26892,668,0,0,286,7,29,0,4236247040,51860207,0,0,0,0,0,0,0,0,0,0,0,8,0,255,0,0,543288,131831,411457,9567394007,1462,4,2446,37501,599,43,11,0,1787,0,6,0
1463,1464,1464,false,trade_planning,65535,1464,1464,3084,2400,120,261,8684,0,9507,0,1,0,3,104541,3436291,1620039,39223185,169262,39223185,2781835539,61055787,0,0,0,0,0,0,0,0,0,0,0,0,1638732,-1638732,234,12604786629,95224468002,2743650393,22870641,1800683901,2720779752,798481949897,2652470,1363682,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,900,0,0,initial_topology_capture,0,0,0,19779507,76,91839,68043,39969,6288,5084,1204,185,29580,0,26935,672,0,0,299,46,33,0,4236247040,1217344677,0,0,0,0,0,0,1,0,0,0,0,9,0,277,0,0,662018,181498,480520,10748660721,1463,1462,2437,37516,589,43,12,0,1787,0,6,0
1464,1465,1465,false,trade_planning,65535,1465,1465,3082,2400,120,261,8684,0,8902,0,3,0,5,70403,2228175,1659126,36548869,101875,36548869,2098743567,55109691,0,0,0,0,0,0,0,0,0,0,0,0,1580841,-1580841,203,11803335513,141772006593,2066372433,22738557,1686190882,2043633876,679274794431,2449726,1031295,ACTIVE,true,1,1491153001861690607,5074282379595686183,ROUTE,14177,14177,32,40,900,0,0,initial_topology_capture,40,72,0,19800205,76,91927,68124,40024,6292,5084,1208,185,29612,0,26958,675,0,0,323,55,31,0,4227858432,1019284263,0,0,0,0,0,0,0,0,1,0,0,13,0,242,0,0,587708,134339,453369,9509154433,1464,1463,2430,37526,585,40,13,0,1786,0,6,0
1465,1466,1466,false,trade_planning,65535,1466,1466,3082,2400,120,261,8684,0,8980,0,3,0,3,14498,2979872,679337,36831372,450876,36831372,1457309021,24832825,0,0,0,0,0,0,0,0,0,0,0,0,1548148,-1548148,224,12750466006,15174132422,1444105313,11629117,1821495230,1432476196,774948844433,1710558,881184,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,901,0,0,initial_topology_capture,0,0,0,19801737,76,91941,68132,40032,6292,5084,1208,185,29614,0,26958,675,0,0,306,8,25,0,4236247040,88152338,0,0,0,0,0,0,1,1,1,0,0,16,0,271,0,0,398959,39969,358990,5931059758,1465,3,2438,37548,599,40,13,0,1780,0,6,0
1466,1467,1467,false,trade_planning,65535,1467,1467,3082,2400,120,261,8684,0,9653,0,1,0,2,91762,3362936,1469181,39600751,366870,39600751,3924615587,89879207,0,0,0,0,0,0,0,0,0,0,0,0,1857419,-1857419,242,12519949798,173378969576,3875353116,40616736,1788564355,3834736380,613852431429,2455045,1033123,ACTIVE,true,1,1491153001861690607,5074282379595686183,ROUTE,14177,14177,32,40,901,0,0,initial_topology_capture,40,72,0,19826270,76,92033,68213,40073,6300,5084,1216,185,29664,0,26994,679,0,0,307,41,40,0,4236247040,1088495205,0,0,0,0,0,0,4,2,4,0,0,13,0,247,0,0,511033,156626,354407,8418415462,1466,1466,2429,37558,592,40,15,0,1776,0,6,0
1467,1468,1468,false,trade_planning,65535,1468,1468,3082,2400,120,261,8684,0,9378,0,2,0,3,29046,3679448,1226286,38962372,400260,38962372,2929883705,53455131,0,0,0,0,0,0,0,0,0,0,0,0,1608321,-1608321,231,13095103931,46177591915,2900514332,24085758,1870729246,2876428574,756553056738,2792212,1349831,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,902,0,0,initial_topology_capture,0,0,0,19828959,76,92054,68225,40081,6300,5084,1216,185,29673,0,26998,679,0,0,280,8,35,0,4232052736,53855909,0,0,0,0,0,0,1,0,1,0,0,13,1,270,0,0,433504,64042,369462,8565882144,1467,7,2438,37579,602,40,15,0,1775,0,6,0
1468,1469,1469,false,trade_planning,65535,1469,1469,3080,2400,120,261,8684,0,9500,0,1,0,4,47765,2929739,1322113,39217705,110765,39217705,3052162973,60473222,0,0,0,0,0,0,0,0,0,0,0,0,1649665,-1649665,234,12826781862,86478970941,3007770996,16081245,1832397512,2991689751,799281843211,2589299,1189456,ACTIVE,true,1,1491153001861690607,5074282379595686183,ROUTE,14177,14177,32,40,902,0,0,initial_topology_capture,40,72,0,19854892,76,92146,68304,40128,6310,5086,1224,185,29717,0,27026,683,0,0,291,47,36,0,4232052736,1287593239,0,0,0,0,0,0,0,0,1,0,0,12,0,282,0,0,579222,91563,487659,10121140771,1468,1467,2432,37594,595,41,17,0,1773,0,6,0
1469,1470,1470,false,trade_planning,65535,1470,1470,3080,2400,120,261,8684,0,8903,0,3,0,0,72693,2495646,1810459,36564601,219771,36564601,2149805327,48078016,0,0,0,0,0,0,0,0,0,0,0,0,1563644,-1563644,203,12045433487,142796753448,2125553662,23826351,1720776310,2101727311,679115091627,2452383,1031272,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,903,0,0,initial_topology_capture,0,0,0,19857701,76,92167,68316,40134,6310,5086,1224,185,29722,0,27032,683,0,0,270,6,27,0,4236247040,108509787,0,0,0,0,0,0,3,1,1,0,0,12,0,267,0,0,587373,138786,448587,9215743651,1469,4,2436,37611,601,41,17,0,1771,0,6,0
1470,1471,1471,false,trade_planning,65535,1471,1471,3080,2400,120,261,8684,0,8977,0,3,0,0,40086,2391769,835162,36774873,90602,36774873,1813110725,26670302,0,0,0,0,0,0,0,0,0,0,0,0,1540107,-1540107,225,12796122776,19076458453,1800687797,14247374,1828017639,1786440423,775125967828,1739140,930900,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,904,0,0,initial_topology_capture,0,0,0,19885087,76,92274,68406,40184,6319,5087,1232,185,29754,0,27068,687,0,0,291,50,29,0,4236247040,1358038342,0,0,0,0,0,0,1,0,3,0,0,13,0,235,0,0,461979,75155,386824,6334027677,1470,1469,2430,37625,596,40,19,0,1769,0,6,0
1471,1472,1472,false,trade_planning,65535,1472,1472,3080,2400,120,261,8684,0,9645,0,1,0,6,156374,2774619,3993302,39610605,442744,39610605,3881625117,97114896,0,0,0,0,0,0,0,0,0,0,0,0,1819390,-1819390,242,12302312241,117588428820,3824766951,40256730,1757473273,3784510221,597914561008,2469895,1013947,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,905,0,0,initial_topology_capture,0,0,0,19913217,76,92382,68496,40234,6328,5088,1240,185,29805,0,27104,691,0,0,318,50,23,0,4232052736,923993417,0,0,0,0,0,0,3,2,2,0,0,9,0,252,0,0,571333,222717,348616,8187557411,1471,1468,2426,37638,590,41,21,0,1768,0,6,0
1472,1473,1473,false,trade_planning,65535,1473,1473,3080,2400,120,261,8684,0,9377,0,2,0,3,135019,4656651,868319,39060391,296771,39060391,2871887512,53864537,0,0,0,0,0,0,0,0,0,0,0,0,1634281,-1634281,231,13045747741,21339712212,2840854762,22831787,1863678356,2818022975,757477338506,2874148,1420455,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,906,0,0,initial_topology_capture,0,0,0,19942226,76,92490,68584,40285,6343,5095,1248,185,29862,0,27136,696,0,0,346,51,23,0,4236247040,1593377267,0,0,0,0,0,0,1,0,0,0,0,10,0,255,0,0,602560,190246,412314,8955195312,1472,1472,2424,37660,587,41,23,0,1767,0,6,0
1473,1474,1474,false,trade_planning,65535,1474,1474,3080,2400,120,261,8684,0,9500,0,1,0,3,96172,2331173,1373873,39103067,131307,39103067,2749232098,58532253,0,0,0,0,0,0,0,0,0,0,0,0,1635651,-1635651,233,12749510239,45080639653,2714144822,23444977,1821358709,2690699845,797484313044,2665005,1235391,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,907,0,0,initial_topology_capture,0,0,0,19970511,76,92594,68668,40335,6354,5098,1256,185,29905,0,27165,701,0,0,367,50,29,0,4236247040,2095920489,0,0,0,0,0,0,1,0,0,0,0,7,0,276,0,0,679576,169528,510048,10264732946,1473,1472,2422,37672,583,41,25,0,1767,0,6,0
1474,1475,1475,false,trade_planning,65535,1475,1475,3080,2400,120,261,8684,0,8901,0,3,0,4,74768,2883082,1013143,36555567,341392,36555567,1759251554,50219126,0,0,0,0,0,0,0,0,0,0,0,0,1606542,-1606542,203,11857465813,90851644888,1729683313,20650885,1693923787,1709032428,680063658987,2508787,1032886,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,908,0,0,initial_topology_capture,0,0,0,19994483,76,92695,68749,40390,6368,5104,1264,185,29933,0,27187,705,0,0,397,55,25,0,4232052736,763715491,0,0,0,0,0,0,2,1,3,0,0,12,0,243,0,0,587605,142277,445328,9823638839,1474,1473,2414,37686,574,40,27,0,1767,0,6,0
1475,1476,1476,false,trade_planning,65535,1476,1476,3080,2400,120,261,8684,0,8977,0,3,0,2,15394,2282774,731273,36785969,444571,36785969,1640047798,26213784,0,0,0,0,0,0,0,0,0,0,0,0,1533316,-1533316,224,12756681252,17777825109,1628581255,14747241,1822383125,1613834014,775852846302,1704680,891493,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,909,0,0,initial_topology_capture,0,0,0,20020914,76,92794,68825,40433,6383,5111,1272,185,29969,0,27217,708,0,0,407,43,33,0,4236247040,1470788380,0,0,0,0,0,0,1,1,3,0,0,15,0,271,0,0,410695,41077,369618,5853172016,1475,1471,2407,37698,567,42,29,0,1763,0,6,0
1476,1477,1477,false,trade_planning,65535,1477,1477,3079,2400,120,261,8684,0,9643,0,1,0,4,182732,3955125,2814596,39477599,698018,39477599,3571766451,72404176,0,0,0,0,0,0,0,0,0,0,0,0,1869885,-1869885,242,12850733989,160371701109,3539468364,40106089,1835819241,3499362275,608593546780,2459908,1081681,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,4096,14177,0,798,909,0,0,initial_topology_capture,798,741,0,20020914,76,92794,68825,40433,6383,5111,1272,185,29969,0,27217,708,0,0,365,0,42,0,4236247040,0,0,0,0,0,1,1,9,7,2,1,0,14,0,247,0,833580,609197,259490,349707,8041576569,1476,0,2421,37721,580,44,29,0,1762,0,6,0
1477,1478,1478,false,trade_planning,65535,1478,1478,3078,2400,120,261,8684,0,9372,0,2,0,2,30509,2549020,1288969,38886425,552932,38886425,2280243083,44677442,0,0,0,0,0,0,0,0,0,0,0,0,1592020,-1592020,230,12563036306,65703460335,2256511662,20946021,1794719579,2235565641,756953353613,2754696,1335923,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,910,0,0,initial_topology_capture,0,0,0,20045214,76,92895,68908,40487,6393,5111,1282,185,30015,0,27243,710,0,0,387,54,32,0,4236247040,876901866,0,0,0,0,0,0,2,1,0,0,0,13,1,271,0,0,436860,65422,371438,8754120154,1477,1477,2417,37734,574,44,31,0,1762,0,6,0
1478,1479,1479,false,trade_planning,65535,1479,1479,3078,2400,120,261,8684,0,9495,0,1,0,5,77118,3370746,861840,39204880,375259,39204880,2843327211,52326891,0,0,0,0,0,0,0,0,0,0,0,0,1648518,-1648518,234,12915849463,77184017338,2813038048,22037728,1845121451,2791000320,802651455572,2615141,1279419,ACTIVE,true,1,1491153001861690607,5074282379595686183,SCAN,0,14177,0,0,911,0,0,initial_topology_capture,0,0,0,20067891,77,92986,68984,40531,6402,5112,1290,185,30052,0,27271,714,0,0,392,44,39,0,4232052736,889313868,0,0,0,0,0,0,1,1,0,0,0,12,0,282,0,0,683701,141041,542660,10262524549,1478,1478,2413,37745,567,44,33,0,1763,0,6,0
