epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,owner_capacity,owner_required,filled_owner,owner_openings,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,construction_ready_days
196,197,985,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
196,197,985,1174,25,19,-44,0,2,69,9,24,24,4,4,0,0,0,0,10922,10922,0,0,0,0,0,111993,104293,0,7700,0,0,10429,0,0,0,58747,0,65536,12089,0,0,0,0,
196,197,985,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
196,197,985,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
196,197,985,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
196,197,985,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,4948,4948,61282,0,0,0,90,39139,32959,0,6180,6477,0,9432,81,0,0,111753,81,36555,10922,0,0,0,0,
196,197,985,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
197,198,990,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5080,0,0,1371030,5080,65536,65536,0,0,0,0,
197,198,990,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
197,198,990,1174,25,19,-44,0,2,69,9,24,24,14,14,0,0,0,0,38229,38229,0,0,0,0,0,391996,373296,0,18700,0,0,70477,0,0,0,195007,0,65536,38812,0,0,0,0,
197,198,990,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
197,198,990,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
197,198,990,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
197,198,990,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,4435,4435,54093,0,0,0,81,35080,28900,0,6180,5806,0,8326,72,0,0,111753,72,36555,10922,0,0,0,0,
197,198,990,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
198,199,995,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
198,199,995,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
198,199,995,1174,25,19,-44,0,2,69,9,24,24,7,7,0,0,0,0,19114,19114,0,0,0,0,0,195993,184993,0,11000,0,0,18499,0,0,0,105745,0,65536,21760,0,0,0,0,
198,199,995,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
198,199,995,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
198,199,995,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
198,199,995,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,4663,4663,57285,0,0,0,85,36884,30704,0,6180,6104,0,8817,76,0,0,111753,76,36555,10922,0,0,0,0,
198,199,995,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
199,200,1000,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
199,200,1000,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
199,200,1000,1174,25,19,-44,0,2,69,9,24,24,7,7,0,0,0,0,19114,19114,0,0,0,0,0,195993,184993,0,11000,0,0,18499,0,0,0,102810,0,65536,21156,0,0,0,0,
199,200,1000,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
199,200,1000,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
199,200,1000,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
199,200,1000,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,4318,4318,52448,0,0,0,79,34155,27975,0,6180,5653,0,8074,71,0,0,111753,71,36555,10922,0,0,0,0,
199,200,1000,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
200,201,1005,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
200,201,1005,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
200,201,1005,1174,25,19,-44,0,2,69,9,24,24,4,4,0,0,0,0,10922,10922,0,0,0,0,0,111993,104293,0,7700,0,0,10429,0,0,0,63422,0,65536,13051,0,0,0,0,
200,201,1005,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
200,201,1005,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
200,201,1005,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
200,201,1005,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,4534,4534,55469,0,0,0,83,35863,29683,0,6180,5935,0,8538,74,0,0,111753,74,36555,10922,0,0,0,0,
200,201,1005,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
201,202,1010,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5060,0,0,1371030,5060,65536,65536,0,0,0,0,
201,202,1010,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
201,202,1010,1174,25,19,-44,0,2,69,9,24,24,14,14,0,0,0,0,38229,38229,0,0,0,0,0,391996,373296,0,18700,0,0,58395,0,0,0,195769,0,65536,39293,0,0,0,0,
201,202,1010,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
201,202,1010,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
201,202,1010,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
201,202,1010,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,4317,4317,52422,0,0,0,79,34146,27966,0,6180,5651,0,8070,71,0,0,111753,71,36555,10922,0,0,0,0,
201,202,1010,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
202,203,1015,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
202,203,1015,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
202,203,1015,1174,25,19,-44,0,2,69,9,24,24,8,8,0,0,0,0,21845,21845,0,0,0,0,0,223996,211896,0,12100,0,0,21189,0,0,0,107314,0,65536,22083,0,0,0,0,
202,203,1015,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
202,203,1015,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
202,203,1015,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
202,203,1015,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,4534,4534,55469,0,0,0,83,35863,29683,0,6180,5935,0,8538,74,0,0,111753,74,36555,10922,0,0,0,0,
202,203,1015,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
203,204,1020,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
203,204,1020,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
203,204,1020,1174,25,19,-44,0,2,69,9,24,24,7,7,0,0,0,0,19114,19114,0,0,0,0,0,195993,184993,0,11000,0,0,18499,0,0,0,96993,0,65536,19959,0,0,0,0,
203,204,1020,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
203,204,1020,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
203,204,1020,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
203,204,1020,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,4228,4228,51177,0,0,0,77,33443,27263,0,6180,5535,0,7878,69,0,0,111753,69,36555,10922,0,0,0,0,
203,204,1020,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
204,205,1025,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
204,205,1025,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
204,205,1025,1174,25,19,-44,0,2,69,9,24,24,4,4,0,0,0,0,10922,10922,0,0,0,0,0,111993,104293,0,7700,0,0,10429,0,0,0,62018,0,65536,12762,0,0,0,0,
204,205,1025,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
204,205,1025,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
204,205,1025,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
204,205,1025,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,4311,4311,52343,0,0,0,78,34098,27918,0,6180,5643,0,8057,70,0,0,111753,70,36555,10922,0,0,0,0,
204,205,1025,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
205,206,1030,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5045,0,0,1371030,5045,65536,65536,0,0,0,0,
205,206,1030,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
205,206,1030,1174,25,19,-44,0,2,69,9,24,24,14,14,0,0,0,0,38229,38229,0,0,0,0,0,391996,373296,0,18700,0,0,52692,0,0,0,193833,0,65536,39149,0,0,0,0,
205,206,1030,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
205,206,1030,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
205,206,1030,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
205,206,1030,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,4265,4265,51701,0,0,0,78,33736,27556,0,6180,5583,0,7959,70,0,0,111753,70,36555,10922,0,0,0,0,
205,206,1030,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
206,207,1035,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
206,207,1035,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
206,207,1035,1174,25,19,-44,0,2,69,9,24,24,8,8,0,0,0,0,21845,21845,0,0,0,0,0,223996,211896,0,12100,0,0,21189,0,0,0,106615,0,65536,21939,0,0,0,0,
206,207,1035,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
206,207,1035,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
206,207,1035,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
206,207,1035,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,4532,4532,55450,0,0,0,82,35847,29667,0,6180,5933,0,8534,73,0,0,111753,73,36555,10922,0,0,0,0,
206,207,1035,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
207,208,1040,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
207,208,1040,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
207,208,1040,1174,25,19,-44,0,2,69,9,24,24,7,7,0,0,0,0,19114,19114,0,0,0,0,0,195993,184993,0,11000,0,0,18499,0,0,0,92891,0,65536,19115,0,0,0,0,
207,208,1040,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
207,208,1040,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
207,208,1040,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
207,208,1040,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,4428,4428,53995,0,0,0,81,35025,28845,0,6180,5797,0,8311,72,0,0,111753,72,36555,10922,0,0,0,0,
207,208,1040,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
208,209,1045,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
208,209,1045,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
208,209,1045,1174,25,19,-44,0,2,69,9,24,24,4,4,0,0,0,0,10922,10922,0,0,0,0,0,111993,104293,0,7700,0,0,10429,0,0,0,58412,0,65536,12020,0,0,0,0,
208,209,1045,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
208,209,1045,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
208,209,1045,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
208,209,1045,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,4884,4884,60378,0,0,0,89,38632,32452,0,6180,6394,0,9293,80,0,0,111753,80,36555,10922,0,0,0,0,
208,209,1045,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
209,210,1050,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5015,0,0,1371030,5015,65536,65536,0,0,0,0,
209,210,1050,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
209,210,1050,1174,25,19,-44,0,2,69,9,24,24,14,14,0,0,0,0,38229,38229,0,0,0,0,0,391996,373296,0,18700,0,0,42648,0,0,0,189653,0,65536,38778,0,0,0,0,
209,210,1050,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
209,210,1050,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
209,210,1050,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
209,210,1050,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,4639,4639,56950,0,0,0,84,36694,30514,0,6180,6073,0,8765,75,0,0,111753,75,36555,10922,0,0,0,0,
209,210,1050,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
210,211,1055,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
210,211,1055,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
210,211,1055,1174,25,19,-44,0,2,69,9,24,24,7,7,0,0,0,0,19114,19114,0,0,0,0,0,195993,184993,0,11000,0,0,18499,0,0,0,105026,0,65536,21612,0,0,0,0,
210,211,1055,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
210,211,1055,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
210,211,1055,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
210,211,1055,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,5401,5401,65536,0,0,0,98,42721,36541,0,6180,7071,0,10408,88,0,0,111753,88,36555,10922,0,0,0,0,
210,211,1055,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
211,212,1060,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
211,212,1060,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
211,212,1060,1174,25,19,-44,0,2,69,9,24,24,6,6,0,0,0,0,16384,16384,0,0,0,0,0,168000,158100,0,9900,0,0,15810,0,0,0,90247,0,65536,18571,0,0,0,0,
211,212,1060,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
211,212,1060,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
211,212,1060,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
211,212,1060,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,4985,4985,61793,0,0,0,91,39430,33250,0,6180,6526,0,9510,81,0,0,111753,81,36555,10922,0,0,0,0,
211,212,1060,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
212,213,1065,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
212,213,1065,1174,25,19,-44,0,1,65,9,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,14726,14726,0,0,735,0,1178,0,0,0,5580,0,65536,2048,0,0,0,0,
212,213,1065,1174,25,19,-44,0,2,69,9,24,24,4,4,0,0,0,0,10922,10922,0,0,0,0,0,111993,104293,0,7700,0,0,10429,0,0,0,64151,0,65536,13201,0,0,0,0,
212,213,1065,1174,25,19,-44,0,3,79,2,24,24,1,1,0,0,0,0,2048,2048,0,0,0,0,0,3333,3333,0,0,0,0,1599,0,0,0,7597,0,65536,2048,0,0,0,0,
212,213,1065,1174,25,19,-44,0,4,90,2,1,1,1,1,0,0,0,0,2031,2031,137,0,0,0,154,457,457,0,0,0,0,82,61,0,0,394,61,13526,2048,0,0,0,0,
212,213,1065,1174,25,19,-44,0,5,106,20,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
212,213,1065,1174,25,19,-44,0,6,238,12,24,24,3,3,0,0,0,0,5776,5776,65536,0,0,0,105,45687,39507,0,6180,7561,0,11216,94,0,0,111753,94,36555,10922,0,0,0,0,
212,213,1065,1174,25,19,-44,0,7,239,9,24,24,1,1,0,0,0,0,2048,2048,4463,0,0,0,750,6780,6780,0,0,675,0,1356,675,0,0,6431,675,9941,2048,0,0,0,0,
213,214,1070,1174,25,19,-44,0,0,30,9,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,5000,0,0,1371030,5000,65536,65536,0,0,0,0,
