epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative
644,644,644,false,trade_planning,65535,644,644,6509,2400,120,260,11918,0,20271,461,18,0,0,17340144,85907446,29446016,27490464,1708614,27490464,4203875279,18475575,156786200,2012389,74889,1937500,59911200,96875000,0,0,0,104946550,0,0,6809534,-6809534,9,7836986857,1119569679,4028613504,943133778,16994122,4407951,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,16384,18616,0,5630,228,0,0,initial_topology_capture,5630,5677,0,6334367,31,53599,29995,21259,581,252,329,256,20320,0,8493,38,0,0,199,0,44,0,12788432896,0,0,0,0,0,0,0,0,0,0,2,0,0,21224925,18654137,2570788,850185491,643,0,3908,28980
645,645,645,false,trade_planning,65535,645,645,6507,2400,120,260,11918,0,19876,460,25,0,1,16199838,84141164,28175375,26918026,790060,26918026,4115746988,8664677,157000800,1977501,77501,1900000,62000800,95000000,0,0,0,104857500,0,0,6691482,-6691482,12,8152359176,1164622865,3950081511,917758530,16870358,3422280,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,229,0,0,initial_topology_capture,0,0,0,6366343,31,53855,30135,21366,594,256,338,259,20420,0,8521,38,0,0,279,107,27,0,12788432896,4372101148,0,0,0,12000,3,1,2,0,0,0,0,2431998,20577663,17644953,2932710,789393071,644,642,3899,29030
646,646,646,false,trade_planning,65535,646,646,6507,2400,120,260,11918,0,19097,474,10,0,0,16083330,79244086,27144924,25857490,1129431,25857490,3852895663,11342319,162387500,2025250,81500,1943750,65200000,97187500,0,0,0,108141875,0,0,6483966,-6483966,14,8382697142,1197528293,3679165844,881521900,15962053,4207496,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,16384,18616,0,5710,229,0,0,initial_topology_capture,5710,5599,0,6366343,31,53855,30135,21366,594,256,338,259,20420,0,8521,38,0,0,227,0,52,0,12788432896,0,0,0,0,0,0,0,0,0,0,3,0,0,19810320,17224900,2585420,794168478,645,0,3921,29071
647,647,647,false,trade_planning,65535,647,647,6503,2400,120,260,11918,0,19856,435,15,0,5,17132085,76101493,30450575,27106450,1052367,27106450,3917450458,10423193,149850000,1804500,79500,1725000,63600000,86250000,0,0,0,99450000,0,0,6676424,-6676424,8,8941434239,1277347872,3757177265,920987873,17148036,3920298,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,229,0,0,initial_topology_capture,40,72,0,6394562,31,54083,30259,21467,594,256,338,262,20521,0,8544,38,0,0,303,101,25,0,12784238592,4374624487,0,0,0,0,0,0,0,0,0,4,0,0,20676566,18272394,2404172,826401465,646,644,3907,29101
648,648,648,false,trade_planning,65535,648,648,6505,2400,120,260,11918,0,20569,417,25,0,7,17387070,81433929,29679279,27907835,1074275,27907835,4016178726,10834399,143125800,1737501,75001,1662500,60000800,83125000,0,0,0,95261250,0,0,6719473,-6719473,13,9156043926,1308006409,3862218527,935960649,18046195,3784117,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,230,0,0,initial_topology_capture,0,0,0,6397219,31,54107,30275,21474,594,256,338,262,20525,0,8553,38,0,0,275,7,35,0,12784238592,502656333,0,0,0,0,2,2,0,0,0,2,0,1216140,21292957,18693071,2599886,807232535,647,48,3921,29148
649,649,649,false,trade_planning,65535,649,649,6505,2400,120,260,11918,0,20272,458,20,0,0,17804715,84714279,30713444,27488644,1335986,27488644,4213448316,15370039,155850800,1999501,74501,1925000,59600800,96250000,0,0,0,104285000,0,0,6790839,-6790839,11,7806749276,1115250016,4042227477,948197631,17831799,3937994,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1390,230,0,0,initial_topology_capture,1390,1449,0,6397219,31,54107,30275,21474,594,256,338,262,20525,0,8553,38,0,0,246,0,29,0,12784238592,0,0,0,0,0,0,0,0,0,0,2,0,0,21378394,18958644,2419750,856359141,648,0,3928,29183
650,650,650,false,trade_planning,65535,650,650,6503,2400,120,260,11918,0,19882,458,22,0,0,17121615,81610174,31530593,26921053,2135468,26921053,4058360166,21647152,156064100,1958752,77502,1881250,62001600,94062500,0,0,0,104395625,0,0,6616627,-6616627,8,8013834969,1144833690,3880648914,945010463,17244336,4253615,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,8192,18616,0,2976,230,0,0,initial_topology_capture,2976,2712,0,6397219,31,54107,30275,21474,594,256,338,262,20525,0,8553,38,0,0,215,0,31,0,12784238592,0,0,0,0,0,1,1,0,0,0,1,0,625110,21111584,18401115,2710469,843236019,649,0,3935,29228
651,651,651,false,trade_planning,65535,651,651,6502,2400,120,260,11918,0,19098,474,9,0,0,15948288,79067315,28391093,25858533,995883,25858533,3912635990,8334804,162387500,2025250,81500,1943750,65200000,97187500,0,0,0,108141875,0,0,6480909,-6480909,13,8361922660,1194560510,3741913686,867374399,15823183,3888623,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,231,0,0,initial_topology_capture,0,0,0,6430483,31,54351,30415,21572,604,258,346,262,20638,0,8587,38,0,0,278,98,35,0,12784238592,4370494743,0,0,0,0,0,0,0,0,0,2,0,0,19518574,17163462,2355112,768649117,650,648,3929,29272
652,652,652,false,trade_planning,65535,652,652,6502,2400,120,260,11918,0,19850,436,15,0,2,16896715,79444372,26923570,27102127,619699,27102127,4044880100,7232903,150162500,1810750,79500,1731250,63600000,86562500,0,0,0,99670625,0,0,6663763,-6663763,9,9011595855,1287370959,3887484697,905871438,17276431,3485804,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,0,40,231,0,0,initial_topology_capture,40,72,0,6430483,31,54351,30415,21572,604,258,346,262,20638,0,8587,38,0,0,242,0,36,0,12784238592,0,0,0,0,0,1,1,0,0,0,1,0,624730,20386776,18082619,2304157,790381410,651,0,3940,29314
653,653,653,false,trade_planning,65535,653,653,6505,2400,120,260,11918,0,20563,420,26,0,0,16911212,81456208,31793342,27902201,886534,27902201,3929836416,8950545,144063300,1756251,75001,1681250,60000800,84062500,0,0,0,95923125,0,0,6539211,-6539211,19,9172744589,1310392217,3776822571,924544665,17983278,3342652,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,232,0,0,initial_topology_capture,0,0,0,6463358,31,54599,30551,21669,624,274,350,262,20732,0,8626,38,0,0,313,97,26,0,12784238592,4517698751,0,0,0,0,1,1,0,0,0,3,0,592040,21011039,18301761,2709278,782202106,652,650,3921,29353
654,654,654,false,trade_planning,65535,654,654,6504,2400,120,260,11918,0,20272,460,18,0,2,18055731,83862767,31927214,27489623,1653648,27489623,4148403555,16285388,156251600,2000002,75002,1925000,60001600,96250000,0,0,0,104727500,0,0,6884886,-6884886,11,7810338738,1115762812,3975866567,946859038,18081411,3719807,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,232,0,0,initial_topology_capture,40,72,0,6493127,31,54823,30675,21752,632,274,358,262,20845,0,8659,38,0,0,350,83,46,0,12784238592,2696518329,0,0,0,0,0,0,0,0,0,3,0,0,21442851,19191706,2251145,856597150,653,651,3897,29394
655,655,655,false,trade_planning,65535,655,655,6504,2400,120,260,11918,0,19882,458,22,0,0,17394888,83511550,29151902,26919618,1689291,26919618,4131551962,20022213,156064100,1958752,77502,1881250,62001600,94062500,0,0,0,104395625,0,0,6694922,-6694922,7,7983127259,1140446883,3955465649,955517788,17869436,4238067,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,233,0,0,initial_topology_capture,0,0,0,6496400,31,54847,30691,21759,632,274,358,262,20845,0,8668,38,0,0,322,7,35,0,12784238592,317340971,0,0,0,0,0,0,0,0,0,1,0,0,21554468,18696070,2858398,833136891,654,43,3900,29440
656,656,656,false,trade_planning,65535,656,656,6503,2400,120,260,11918,0,19096,474,9,0,4,16277465,81219294,25817567,25857843,682419,25857843,3928250619,7994419,162387500,2025250,81500,1943750,65200000,97187500,0,0,0,108141875,0,0,6322559,-6322559,12,8360391563,1194341772,3757868700,879971873,16269557,3963534,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,234,0,0,initial_topology_capture,0,0,0,6525818,31,55095,30831,21843,641,274,367,262,20956,0,8715,38,0,0,364,84,42,0,12780044288,4589641751,0,0,0,0,0,0,0,0,0,1,0,0,19773239,17389073,2384166,781533280,655,653,3896,29480
657,657,657,false,trade_planning,65535,657,657,6504,2400,120,260,11918,0,19847,437,15,0,1,17404180,81638187,26781776,27100711,823386,27100711,4016579265,9266879,150475000,1817000,79500,1737500,63600000,86875000,0,0,0,99891250,0,0,6623492,-6623492,10,8900175480,1271453767,3856837386,934897450,17714109,3605351,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,235,0,0,initial_topology_capture,0,0,0,6558577,31,55343,30971,21913,655,274,381,262,21071,0,8771,38,0,0,394,70,40,0,12780044288,3938876485,0,0,0,0,1,1,0,0,0,2,0,623590,21100981,18581999,2518982,829572556,656,654,3860,29519
658,658,658,false,trade_planning,65535,658,658,6504,2400,120,260,11918,0,20562,421,25,0,1,17028448,78477766,34416330,27903257,323668,27903257,3911604098,4326217,144463300,1756751,75501,1681250,60400800,84062500,0,0,0,96165625,0,0,6563919,-6563919,16,9218752617,1316964792,3762814581,913851997,17954752,3029727,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1412,235,0,0,initial_topology_capture,1412,1387,0,6558577,31,55343,30971,21913,655,274,381,262,21071,0,8771,38,0,0,354,0,40,0,12780044288,0,0,0,0,0,1,1,0,0,0,2,0,589040,20744816,18370171,2374645,778629447,657,0,3864,29549
659,659,659,false,trade_planning,65535,659,659,6504,2400,120,260,11918,0,20270,460,18,0,1,17441045,77277360,33481980,27487457,1251539,27487457,3881906731,15305441,156251600,2000002,75002,1925000,60001600,96250000,0,0,0,104727500,0,0,6380572,-6380572,10,7831834757,1118833679,3710349690,919835446,17327743,3988067,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,236,0,0,initial_topology_capture,0,0,0,6589480,31,55591,31111,21998,669,274,395,262,21188,0,8812,38,0,0,396,85,43,0,12780044288,2665688880,0,0,0,0,0,0,0,0,0,2,0,0,20900790,18591983,2308807,831392413,658,656,3831,29578
660,660,660,false,trade_planning,65535,660,660,6504,2400,120,260,11918,0,19881,459,22,0,1,17459979,79976393,30161929,26918664,1297850,26918664,3887214698,15413104,156375800,1965001,77501,1887500,62000800,94375000,0,0,0,104616250,0,0,6462101,-6462101,9,7908006026,1129715267,3715425794,945730866,17586976,4202998,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,236,0,0,initial_topology_capture,40,72,0,6618485,31,55819,31235,22081,681,274,407,263,21299,0,8840,39,0,0,446,83,33,0,12780044288,4542144733,0,0,0,0,0,0,0,0,0,1,0,0,21374025,18734278,2639747,828192445,659,657,3828,29627
661,661,661,false,trade_planning,65535,661,661,6504,2400,120,260,11918,0,19092,474,9,0,3,16138717,79896066,29227505,25857280,1224279,25857280,3899371885,12432412,162387500,2025250,81500,1943750,65200000,97187500,0,0,0,108141875,0,0,6456932,-6456932,11,8299099884,1185585819,3724551973,886157354,16136988,4107396,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,237,0,0,initial_topology_capture,0,0,0,6621542,31,55843,31251,22089,681,274,407,263,21302,0,8848,39,0,0,400,8,54,0,12775849984,445967102,0,0,0,0,0,0,0,0,0,2,0,0,19840693,17375963,2464730,785553623,660,44,3845,29671
662,662,662,false,trade_planning,65535,662,662,6505,2400,120,260,11918,0,19845,438,15,0,5,16578215,81200804,28909376,27099535,1492634,27099535,4034242388,14396588,150787500,1823250,79500,1743750,63600000,87187500,0,0,0,100111875,0,0,6807529,-6807529,10,8858289068,1265469995,3869058300,901776556,16764643,3896268,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,238,0,0,initial_topology_capture,0,0,0,6652624,31,56091,31391,22171,688,274,414,270,21415,0,8899,39,0,0,427,82,55,0,12775849984,3919597494,0,0,0,0,0,0,0,0,0,1,0,0,20194460,17823150,2371310,793314745,661,659,3836,29703
663,663,663,false,trade_planning,65535,663,663,6503,2400,120,260,11918,0,20564,421,22,0,3,17263669,74748085,32190487,27905747,788571,27905747,3818988337,8793504,144462500,1756750,75500,1681250,60400000,84062500,0,0,0,96165625,0,0,6487489,-6487489,12,9327119255,1332445739,3665732333,920144698,18196419,3231054,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,239,0,0,initial_topology_capture,0,0,0,6681455,31,56339,31531,22252,690,274,416,270,21531,0,8956,39,0,0,452,81,56,0,12775849984,3560954099,0,0,0,0,1,1,0,0,0,4,0,586590,20934091,18520707,2413384,782202108,662,660,3822,29743
664,664,664,false,trade_planning,65535,664,664,6501,2400,120,260,11918,0,20267,461,17,0,2,17454535,75387147,31570543,27488357,1452858,27488357,4017693511,17079566,156563300,2006251,75001,1931250,60000800,96562500,0,0,0,104948125,0,0,6723323,-6723323,9,7970255579,1138608071,3844050645,939766932,17066705,4941732,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1431,239,0,0,initial_topology_capture,1431,1396,0,6681455,31,56339,31531,22252,690,274,416,270,21531,0,8956,39,0,0,403,0,49,0,12775849984,0,0,0,0,0,1,1,0,0,0,4,0,628340,21364482,18657292,2707190,847978799,663,0,3819,29786
665,665,665,false,trade_planning,65535,665,665,6500,2400,120,260,11918,0,19880,458,23,0,4,16948254,81698029,29141779,26917194,1636894,26917194,3967241233,17377504,156375000,1965000,77500,1887500,62000000,94375000,0,0,0,104416250,0,0,6592750,-6592750,10,8008618722,1144088517,3793488729,913523790,17094328,3938222,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,240,0,0,initial_topology_capture,0,0,0,6715724,31,56579,31671,22346,698,274,424,270,21637,0,8996,39,0,0,437,94,60,0,12775849984,3142887362,0,0,0,0,1,1,0,0,0,2,0,619860,20703315,18227243,2476072,780218158,664,662,3798,29817
666,666,666,false,trade_planning,65535,666,666,6500,2400,120,260,11918,0,19091,474,9,0,4,16326172,77064565,30805629,25855368,1389869,25855368,3896218321,14662021,162387500,2025250,81500,1943750,65200000,97187500,0,0,0,108141875,0,0,6617001,-6617001,12,8250001058,1178571695,3719168800,899924276,16133688,4601443,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,241,0,0,initial_topology_capture,0,0,0,6745490,31,56819,31811,22427,712,274,438,270,21759,0,9043,39,0,0,464,81,54,0,12775849984,3331767952,0,0,0,0,1,1,0,0,0,2,0,626680,20230006,17544563,2685443,814104115,665,663,3773,29847
667,667,667,false,trade_planning,65535,667,667,6501,2400,120,260,11918,0,19837,440,15,0,6,17108541,78487261,30924857,27095442,1347454,27095442,3789373117,13561263,151412500,1835750,79500,1756250,63600000,87812500,0,0,0,100553125,0,0,6371827,-6371827,11,8736832088,1248118999,3624399354,907523063,17300082,3970383,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,241,0,0,initial_topology_capture,40,72,0,6771234,31,57031,31935,22507,723,274,449,270,21880,0,9077,39,0,0,480,80,64,0,12771655680,1683893081,0,0,0,0,0,0,0,0,0,4,0,0,20392331,18166517,2225814,808973529,666,664,3769,29889
668,668,668,false,trade_planning,65535,668,668,6502,2400,120,260,11918,0,20561,421,23,0,3,17124011,79917290,29404821,27900849,958787,27900849,3979479047,8829292,144462500,1756750,75500,1681250,60400000,84062500,0,0,0,96165625,0,0,6987896,-6987896,11,9431146407,1347306764,3826187255,914220483,17646946,3752052,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,242,0,0,initial_topology_capture,0,0,0,6775632,31,57055,31951,22515,723,274,449,270,21881,0,9085,39,0,0,430,8,58,0,12771655680,696778289,0,0,0,0,1,1,0,0,0,2,0,582830,20811922,18394218,2417704,788891534,667,35,3773,29928
669,669,669,false,trade_planning,65535,669,669,6504,2400,120,260,11918,0,20261,465,17,0,3,17370831,78582153,26939145,27482157,1863221,27482157,4058432159,23636077,157900000,2025500,75500,1950000,60400000,97500000,0,0,0,105852500,0,0,6905821,-6905821,14,8012417973,1144631274,3876896082,944251503,17131602,4626974,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1550,242,0,0,initial_topology_capture,1550,1280,0,6775632,31,57055,31951,22515,723,274,449,270,21881,0,9085,39,0,0,371,0,59,0,12767461376,0,0,0,0,0,0,0,0,0,0,2,0,0,21412471,18631184,2781287,836739520,668,0,3784,29964
670,670,670,false,trade_planning,65535,670,670,6505,2400,120,260,11918,0,19875,458,24,0,4,16995279,80234892,32477669,26911105,999244,26911105,3963257337,13899196,156375800,1965001,77501,1887500,62000800,94375000,0,0,0,104416250,0,0,6580412,-6580412,10,8058651929,1151236112,3792982341,926306018,17265966,3875274,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,0,40,242,0,0,initial_topology_capture,40,72,0,6775632,31,57055,31951,22515,723,274,449,270,21881,0,9085,39,0,0,313,0,58,0,12767461376,0,0,0,0,0,1,1,0,0,0,1,0,618620,20746558,18255256,2491302,811041176,669,0,3788,29995
671,671,671,false,trade_planning,65535,671,671,6505,2400,120,260,11918,0,19086,475,9,0,4,16289553,74139613,28738165,25851286,1142601,25851286,3756548909,14218360,162700000,2031500,81500,1950000,65200000,97500000,0,0,0,108362500,0,0,6296696,-6296696,12,8210660260,1172951586,3579630549,897737858,16420750,3480498,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,242,0,0,initial_topology_capture,40,72,0,6803883,31,57267,32075,22617,731,282,449,270,21964,0,9107,39,0,0,358,102,57,0,12763267072,2496729855,0,0,0,6000,2,1,1,0,0,1,0,1502774,20095342,17522220,2573122,794064699,670,668,3787,30037
672,672,672,false,trade_planning,65535,672,672,6505,2400,120,260,11918,0,19829,441,14,0,8,15746925,76257650,31679506,27093667,773865,27093667,3907262791,9116174,151725000,1842000,79500,1762500,63600000,88125000,0,0,0,100773750,0,0,7011294,-7011294,11,8796119924,1256588692,3746421617,921840443,15618203,5365853,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,243,0,0,initial_topology_capture,0,0,0,6807698,31,57291,32091,22620,731,282,449,270,21966,0,9120,39,0,0,320,3,41,0,12759072768,159617121,0,0,0,0,1,1,0,0,0,2,0,596770,20663320,17267557,3395763,800174401,671,37,3788,30072
673,673,673,false,trade_planning,65535,673,673,6502,2400,120,260,11918,0,20553,422,23,0,4,16384218,81222455,28524457,27896152,1083035,27896152,4037374266,10681304,145088300,1769251,75501,1693750,60400800,84687500,0,0,0,96606875,0,0,6937027,-6937027,14,9418637584,1345519788,3881604662,901705881,17722148,2569752,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1607,243,0,0,initial_topology_capture,1607,1237,0,6807698,31,57291,32091,22620,731,282,449,270,21966,0,9120,39,0,0,270,0,50,0,12759072768,0,0,0,0,6000,3,2,1,0,0,3,0,2014868,20434555,17795482,2639073,767345681,672,0,3808,30117
674,674,674,false,trade_planning,65535,674,674,6503,2400,120,260,11918,0,20258,463,18,0,4,17508888,84103266,26819205,27480981,1704993,27480981,4159633314,21757306,157900000,2025500,75500,1950000,60400000,97500000,0,0,0,105452500,0,0,6842612,-6842612,12,8009647268,1144235449,3979976008,928914463,17207879,4327429,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,12288,18616,0,4292,243,0,0,initial_topology_capture,4292,4168,0,6807698,31,57291,32091,22620,731,282,449,270,21966,0,9120,39,0,0,235,0,35,0,12759072768,0,0,0,0,0,0,0,0,0,0,2,0,0,21139176,18666371,2472805,836502463,673,0,3819,30157
675,675,675,false,trade_planning,65535,675,675,6504,2400,120,260,11918,0,19867,458,24,0,8,17272777,81489178,29091476,26908877,1080989,26908877,3987323442,11523730,155976600,1964502,77002,1887500,61601600,94375000,0,0,0,104373750,0,0,6601521,-6601521,11,8086090892,1155155963,3819823112,924841230,17604887,3868401,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,244,0,0,initial_topology_capture,0,0,0,6845906,31,57519,32227,22712,747,290,457,270,22064,0,9164,39,0,0,280,92,47,0,12754878464,4040790986,0,0,0,0,1,1,0,0,0,1,0,604890,20794308,18376184,2418124,812350520,674,671,3802,30202
676,676,676,false,trade_planning,65535,676,676,6502,2400,120,260,11918,0,19083,472,9,0,2,16086005,78077150,25764521,25850413,744212,25850413,3839654391,9195820,161587500,2024250,80500,1943750,64400000,97187500,0,0,0,107656875,0,0,6284750,-6284750,12,8296294189,1185185009,3668871071,892261812,16063622,4173422,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,16384,18616,0,5693,244,0,0,initial_topology_capture,5693,5564,0,6845906,31,57519,32227,22712,747,290,457,270,22064,0,9164,39,0,0,242,0,38,0,12759072768,0,0,0,0,0,1,1,0,0,0,3,0,606800,19970815,17372925,2597890,787065662,675,0,3816,30241
677,677,677,false,trade_planning,65535,677,677,6500,2400,120,260,11918,0,19823,440,14,0,5,16738588,77315314,28377617,27086047,1672471,27086047,3874892446,18837181,151412500,1835750,79500,1756250,63600000,87812500,0,0,0,100553125,0,0,6778253,-6778253,14,8731314760,1247330808,3704642765,903431127,17207242,3551512,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,245,0,0,initial_topology_capture,0,0,0,6881013,31,57739,32367,22815,759,302,457,270,22155,0,9201,39,0,0,311,103,34,0,12754878464,4413786895,0,0,0,0,3,3,0,0,0,2,0,1758030,20299684,17914595,2385089,789951582,676,673,3787,30273
678,678,678,false,trade_planning,65535,678,678,6500,2400,120,260,11918,0,20552,422,23,0,6,17286360,82459608,29270599,27890375,1216130,27890375,3995853971,11172695,144775800,1763001,75501,1687500,60400800,84375000,0,0,0,96386250,0,0,6622035,-6622035,12,9332963295,1333280605,3839905476,917652986,18492225,3240485,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,0,40,245,0,0,initial_topology_capture,40,72,0,6881013,31,57739,32367,22815,759,302,457,270,22155,0,9201,39,0,0,275,0,36,0,12750684160,0,0,0,0,0,1,1,0,0,0,2,0,579170,21009208,18619974,2389234,776626356,677,0,3782,30309
679,679,679,false,trade_planning,65535,679,679,6499,2400,120,260,11918,0,20257,464,17,0,3,17422243,82973011,30569839,27474655,1310180,27474655,4154051443,15473063,157900800,2025501,75501,1950000,60400800,97500000,0,0,0,105652500,0,0,6629199,-6629199,9,7971942329,1138849038,3980677580,919625726,17430065,3760873,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,246,0,0,initial_topology_capture,0,0,0,6914515,31,57959,32507,22915,761,303,458,270,22250,0,9241,39,0,0,345,100,30,0,12750684160,3328698626,0,0,0,0,0,0,0,0,0,1,0,0,20907657,18580347,2327310,817639858,678,676,3749,30332
680,680,680,false,trade_planning,65535,680,680,6498,2400,120,260,11918,0,19863,458,23,0,4,16924477,83773373,26899367,26899340,2079454,26899340,4020199457,19655304,155976600,1964502,77002,1887500,61601600,94375000,0,0,0,104373750,0,0,6638371,-6638371,10,8078463872,1154066399,3844567553,928476772,16850133,4516647,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1260,246,0,0,initial_topology_capture,1260,1533,0,6914515,31,57959,32507,22915,761,303,458,270,22250,0,9241,39,0,0,311,0,34,0,12750684160,0,0,0,0,0,3,3,0,0,0,1,0,1825680,20682678,18168891,2513787,827701604,679,0,3744,30362
681,681,681,false,trade_planning,65535,681,681,6498,2400,120,260,11918,0,19082,473,9,0,5,16297331,77860505,26268151,25846811,921172,25846811,3833956034,12430163,161900000,2030500,80500,1950000,64400000,97500000,0,0,0,107877500,0,0,6131444,-6131444,11,8293860162,1184837284,3659625871,890050828,16168271,4077376,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,8192,18616,0,2711,246,0,0,initial_topology_capture,2711,2889,0,6914515,31,57959,32507,22915,761,303,458,270,22250,0,9241,39,0,0,275,0,36,0,12750684160,0,0,0,0,0,0,0,0,0,0,1,0,0,19926099,17454099,2472000,790973567,680,0,3747,30396
682,682,682,false,trade_planning,65535,682,682,6498,2400,120,260,11918,0,19820,440,14,0,9,16323481,75477908,30043209,27080660,1539105,27080660,3781278579,16733346,151412500,1835750,79500,1756250,63600000,87812500,0,0,0,100553125,0,0,6578986,-6578986,12,8737730648,1248247374,3613132733,886688786,16663530,3505744,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,247,0,0,initial_topology_capture,0,0,0,6946113,31,58179,32647,23021,769,311,458,271,22333,0,9275,39,0,0,330,106,51,0,12750684160,4346590475,0,0,0,0,2,2,0,0,0,1,0,1205730,19863471,17565726,2297745,775911008,681,396,3716,30426
683,683,683,false,trade_planning,65535,683,683,6498,2400,120,260,11918,0,20547,422,23,0,5,16687359,79415798,32881846,27839723,1021994,27839723,3877123016,10605368,144775800,1763001,75501,1687500,60400800,84375000,0,0,0,96386250,0,0,6767640,-6767640,12,9294181205,1327740300,3721741848,906635027,17329310,3701043,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,12288,18616,0,4499,247,0,0,initial_topology_capture,4499,3979,0,6946113,31,58179,32647,23021,769,311,458,271,22333,0,9275,39,0,0,306,0,24,0,12750684160,0,0,0,0,0,1,1,0,0,0,2,0,577580,20603423,18122055,2481368,783129648,682,0,3718,30463
